ledger,date,clustering,exclude_contract_addresses,top_limit_type,top_limit_value,exclude_below_fees,exclude_below_usd_cent,hhi,shannon_entropy,gini,total_entities,tau=0.33,tau=0.5,tau=0.66,mpr,theil
cardano,2022-06-01,False,False,absolute,0,False,True,32.90094578198983,17.50628808765719,0.9412159134508348,27889795,3945,41996,263156,0.0440858439458151,5.009337179240801
cardano,2022-07-01,False,False,absolute,0,False,True,32.465553544325054,17.46082498347745,0.9429712396678044,28645469,3660,38515,246518,0.0437828210010124,5.067584231050279
cardano,2022-08-01,False,False,absolute,0,False,True,30.67947656014888,17.40169420495083,0.944625908262112,29383451,3301,35009,229662,0.0411805284307577,5.1340069075584
cardano,2022-09-01,False,False,absolute,0,False,True,30.032459977731325,17.37899387115927,0.9454552821941508,30059972,3162,33512,221009,0.0399768827237531,5.172504408089903
cardano,2022-10-01,False,False,absolute,0,False,True,29.548716082132582,17.372521214408433,0.946051049858789,30729788,3103,32761,216620,0.0390784839807037,5.199028936308436
cardano,2022-11-01,False,False,absolute,0,False,True,28.75392363441169,17.366040632731202,0.946815130869523,31446279,3031,31733,209407,0.0380391624842944,5.226569117262565
cardano,2022-12-01,False,False,absolute,0,False,True,27.305109117126097,17.369137662423807,0.9477573908471616,32284045,2986,30583,201084,0.0362070013540413,5.250714903865397
cardano,2023-01-01,False,False,absolute,0,False,True,26.692100771130132,17.361911274834664,0.9484472684768304,32966369,2921,29886,195749,0.0353260932003127,5.2766386292512975
cardano,2023-02-01,False,False,absolute,0,False,True,26.19603463584137,17.339085967187085,0.9491873528674962,33653200,2802,28893,188704,0.0343151745598981,5.31308015448545
cardano,2023-03-01,False,False,absolute,0,False,True,26.122897421363184,17.28938956477633,0.9500293330368698,34219749,2574,27590,180560,0.0330542857675813,5.364221861075082
dogecoin,2015-01-01,False,False,absolute,0,False,True,166.97783135878765,11.0455941537718,0.9890009559855,1120008,29,224,1089,0.1033409059797368,6.272623940813778
dogecoin,2015-02-01,False,False,absolute,0,False,True,164.03627731669442,11.091633579341416,0.990069288785844,1271418,32,234,1116,0.102626297091431,6.367508827754749
dogecoin,2015-03-01,False,False,absolute,0,False,True,220.7700394024133,10.885722150115342,0.9905758777415438,1286822,25,218,1052,0.1279122575137104,6.522278554161141
dogecoin,2015-04-01,False,False,absolute,0,False,True,212.88056007479256,10.944384723813725,0.9906801335017232,1306120,29,229,1065,0.1273860268527265,6.49650205399071
dogecoin,2015-05-01,False,False,absolute,0,False,True,201.1187921705857,10.992381691629031,0.9911071811514848,1338542,34,228,1022,0.126883280750606,6.487753142710448
dogecoin,2015-06-01,False,False,absolute,0,False,True,253.67424137781737,10.877657995077454,0.9921635257599594,1505425,32,227,1000,0.1468345104739717,6.684767837868873
dogecoin,2015-07-01,False,False,absolute,0,False,True,294.75912401189055,10.807969819622436,0.9922174591373532,1511799,32,213,968,0.1615514499495827,6.737297082289389
dogecoin,2015-08-01,False,False,absolute,0,False,True,292.6269236533249,10.803415421838308,0.9923124935635678,1530092,32,213,959,0.1608941548372669,6.75248148208058
dogecoin,2015-09-01,False,False,absolute,0,False,True,358.8910234005322,10.598519784929818,0.992605987000864,1535054,25,188,887,0.1804637173934706,6.897742010438577
dogecoin,2015-10-01,False,False,absolute,0,False,True,356.79032809614847,10.578943590743254,0.9926206777345384,1546160,23,181,865,0.1797527342108734,6.918520072446535
dogecoin,2015-11-01,False,False,absolute,0,False,True,353.69007577885003,10.60942575079123,0.9925930642556954,1548976,24,189,903,0.1789857348105311,6.899211078897934
dogecoin,2015-12-01,False,False,absolute,0,False,True,351.18884042827483,10.582351645773064,0.992655681552649,1561400,23,177,866,0.1782476225181495,6.925966205653222
dogecoin,2016-01-01,False,False,absolute,0,False,True,347.94492826808073,10.626423034979906,0.9926858569325302,1577493,24,186,922,0.1774881626213409,6.905672269799865
dogecoin,2016-02-01,False,False,absolute,0,False,True,287.52167016929627,10.355591614654076,0.9930101632875225,1586729,12,135,720,0.1287138401892022,7.099236091519517
dogecoin,2016-03-01,False,False,absolute,0,False,True,290.7683784697353,10.158972400987118,0.99326186191366,1583310,9,102,592,0.1282076952480755,7.233365073239661
dogecoin,2016-04-01,False,False,absolute,0,False,True,377.5337820542117,9.91311934430016,0.9933317561933837,1587915,6,87,550,0.1350347730382166,7.406681668764147
dogecoin,2016-05-01,False,False,absolute,0,False,True,330.4811917990336,10.011230241691488,0.9934021900362168,1607829,8,83,555,0.1344880674391313,7.351139363933418
dogecoin,2016-06-01,False,False,absolute,0,False,True,276.6622048883581,10.142118476687196,0.9934757009209272,1619154,12,86,540,0.1339290197686825,7.2674335213723396
dogecoin,2016-07-01,False,False,absolute,0,False,True,278.1794758116031,10.101567885284078,0.9935010408171384,1623024,9,80,558,0.1333916014332186,7.297928334795287
