ledger,date,clustering,exclude_contract_addresses,top_limit_type,top_limit_value,exclude_below_fees,exclude_below_usd_cent,hhi,shannon_entropy,gini,total_entities,tau=0.33,tau=0.5,tau=0.66,mpr,theil
bitcoin,2020-11-01,True,False,percentage,0.5,False,False,4.42090350018524,15.812651589144783,0.9782335838096232,16502292,881,4395,28139,0.0101219440343374,5.65851497234782
bitcoin,2020-12-01,True,False,percentage,0.5,False,False,3.9424904876760865,15.823596631026104,0.9788380910191656,16479768,924,4386,27592,0.0076244345473881,5.649562613735398
bitcoin,2021-01-01,True,False,percentage,0.5,False,False,3.9675172336310474,15.829958115448765,0.9790641865780384,16669092,971,4347,27139,0.0076128106011886,5.656575948212528
bitcoin,2021-02-01,True,False,percentage,0.5,False,False,4.18653035142797,15.807766072532116,0.9793660900277036,17121949,979,4327,25820,0.0076009689321971,5.69876328170615
bitcoin,2021-03-01,True,False,percentage,0.5,False,False,4.473382215026727,15.773893978257451,0.9800975845558908,18081327,962,4289,24510,0.0075906362577334,5.77676016875087
bitcoin,2021-04-01,True,False,percentage,0.5,False,False,4.828473817300389,15.760924136108612,0.9803747135163606,18706747,948,4358,24324,0.0076902687783922,5.8197546909159525
bitcoin,2021-05-01,True,False,percentage,0.5,False,False,5.311152487003965,15.727084414978949,0.9807387281586896,19445718,928,4260,23707,0.0100287661859739,5.881953229083723
bitcoin,2021-06-01,True,False,percentage,0.5,False,False,6.681819337614404,15.658928612912506,0.980716224171916,18960347,878,4143,22674,0.0156771616925952,5.90391813770342
bitcoin,2021-07-01,True,False,percentage,0.5,False,False,7.047985289419132,15.61893241563998,0.9811333257417626,19249615,844,4057,22150,0.0159790710379884,5.946782651419146
bitcoin,2021-08-01,True,False,percentage,0.5,False,False,6.698285135876884,15.650402564843706,0.9809771087493682,19126654,860,4072,22463,0.015353545798975,5.918561005009474
bitcoin,2021-09-01,True,False,percentage,0.5,False,False,6.799611415078002,15.654382544849408,0.9808644138390068,19282854,859,4094,22675,0.0153289385106895,5.923935741104364
bitcoin,2021-10-01,True,False,percentage,0.5,False,False,6.638497244282995,15.676905848009016,0.9807111895278338,19266938,883,4139,22752,0.0153059979918305,5.9074980393884555
bitcoin,2021-11-01,True,False,percentage,0.5,False,False,6.573601374553158,15.676327049346014,0.9808468388042332,19316582,877,4181,22578,0.015282250418569,5.910472560382743
bitcoin,2021-12-01,True,False,percentage,0.5,False,False,6.382770526614016,15.715505699461229,0.9806985003582404,19757253,898,4270,23404,0.0152602688985242,5.9058727559337365
bitcoin,2022-01-01,True,False,percentage,0.5,False,False,6.255434870855319,15.688402750557898,0.9809150882010136,19932599,867,4202,22990,0.0140394085660832,5.933494956334217
bitcoin,2022-02-01,True,False,percentage,0.5,False,False,6.427123719396868,15.64747373531579,0.981076009224358,20248405,820,4051,22504,0.0133376528993817,5.977584280469845
bitcoin,2022-03-01,True,False,percentage,0.5,False,False,6.590194855788862,15.658013395596017,0.980812700505564,20317467,854,4133,22473,0.0133196231168953,5.973683678909888
