ledger,snapshot_date,entropy,hhi,max_power_ratio,total_entities,theil_index
bitcoin,2010-08-05,1.0783155075967032,6526.222222222222,0.8,5,0.8620065585893795
bitcoin,2011-06-04,1.5204436631797766,4100.5783746691495,0.5643564356435643,4,0.33240312278659345
bitcoin,2011-09-03,1.9538070209939291,3138.1721241386244,0.46099290780141844,7,0.5916343210951454
bitcoin,2012-01-29,1.6844076845333285,4041.927430662426,0.5847953216374269,6,0.6242170317802725
bitcoin,2012-05-01,2.1645238083076106,2603.734736480883,0.41711229946524064,6,0.29142589424475934
bitcoin,2012-07-05,2.311427440771115,2380.3924862125923,0.37037037037037035,8,0.47728212804044773
bitcoin,2012-10-17,1.991302527759401,2880.1293824182444,0.4293193717277487,5,0.22917217967577946
bitcoin,2013-03-07,1.801986023309481,3481.0066924309544,0.441747572815534,7,0.6968686175899188
bitcoin,2013-07-18,2.219008351661468,2342.1125729148253,0.31155778894472363,7,0.40781076646219516
bitcoin,2013-11-09,1.1845222183507582,5250.73051182958,0.6699029126213593,5,0.7883896764736601
bitcoin,2014-01-31,1.0284397243249153,6498.337741755442,0.7931034482758621,5,0.8965778171424379
bitcoin,2014-05-04,0.5171083371631916,8583.069262109553,0.925531914893617,5,1.2510057264853924
bitcoin,2014-07-04,0.8064961990320014,7542.6082565332645,0.8651685393258427,5,1.0504173459427562
bitcoin,2014-09-06,1.3554715490252383,4858.144631117604,0.6486486486486487,4,0.44675307858382507
bitcoin,2014-10-28,1.1009210055531655,6173.7024221453285,0.7705882352941177,5,0.8463376214157037
bitcoin,2015-01-02,0.505157073311201,8558.581772269317,0.9238578680203046,5,1.259289711328528
bitcoin,2015-04-06,0.43203292661131304,8747.176306070494,0.9341317365269461,4,1.0868319561301976
bitcoin,2015-07-05,0.10106702615048631,9774.664256198346,0.9886363636363636,3,1.0285579644443217
bitcoin,2015-09-30,0.7670345599104929,7731.347052139882,0.8764044943820225,6,1.2600916266340583
bitcoin,2015-11-26,1.194737756118372,6161.695447409735,0.7747252747252747,6,0.9636303620660902
bitcoin,2016-03-02,0.5194418705092946,8462.619741774259,0.9183673469387755,4,1.026244693111589
bitcoin,2016-04-30,1.3070979083223764,5258.910123966943,0.6988636363636364,4,0.4802831312504335
bitcoin,2016-07-11,1.158158825757909,6095.630246736251,0.768361581920904,5,0.8066633877193891
bitcoin,2016-09-07,0.9911781036132372,6523.865877712032,0.7948717948717948,4,0.6992620531676218
bitcoin,2016-11-18,1.4573089642354806,4608.047173083593,0.6397849462365591,4,0.3761647613553333
bitcoin,2017-01-05,1.5713348755052081,4174.382716049382,0.5972222222222222,4,0.2971280224479428
bitcoin,2017-02-27,1.1098332717973582,5814.755295836378,0.7351351351351352,4,0.6170165578819324
bitcoin,2017-04-10,1.3819489818571409,4847.851190661964,0.659217877094972,4,0.4284003206679265
bitcoin,2017-05-30,1.4923453898109411,4415.719459285024,0.6107784431137725,5,0.5750229130650142
bitcoin,2017-08-02,1.2395801438082146,5154.766600920449,0.6666666666666666,4,0.5270828793611353
bitcoin,2017-09-21,1.5105132732418765,4116.174719941394,0.5469613259668509,4,0.3392863445739098
bitcoin,2017-11-30,1.359463313623041,4804.157173621297,0.6424581005586593,4,0.4439861982073994
bitcoin,2018-01-30,1.175415963540229,5566.7786167015975,0.7135678391959799,4,0.5715581000068294
bitcoin,2018-03-10,1.2568848834268245,4958.648393194707,0.6358695652173914,4,0.5150881478841718
bitcoin,2018-05-08,1.2758877249411527,4826.569545612209,0.6182795698924731,4,0.5019163818658876
bitcoin,2018-07-06,1.3371033033565556,4373.337958145449,0.489247311827957,4,0.4594849762809048
bitcoin,2018-08-19,1.0,5000.0,0.5,2,0.0
bitcoin,2018-10-21,1.4629654039876374,4103.086419753086,0.4888888888888889,4,0.37224401608911817
bitcoin,2018-12-14,1.4668320829586863,4162.9889531536965,0.518324607329843,4,0.3695638384622056
bitcoin,2019-01-23,1.541220387724106,4071.302081593104,0.5144508670520231,5,0.5411453460616306
bitcoin,2019-04-01,1.3788649146361605,4913.392216222964,0.659217877094972,5,0.6536815844810164
bitcoin,2019-06-22,1.8546009160577317,3064.7448015122877,0.391304347826087,5,0.32392651640479186
bitcoin,2019-08-08,2.031108159862789,2786.3161725595583,0.3439153439153439,6,0.38390257480686424
bitcoin,2019-09-30,1.6260936406409616,3471.5057537926195,0.4419889502762431,4,0.25917213878315126
bitcoin,2019-11-06,1.8044830617150902,3234.8307132103214,0.4378698224852071,5,0.35866556583810805
bitcoin,2019-12-19,2.031413486262066,2690.6574394463664,0.3176470588235294,5,0.2013693818801004
bitcoin,2020-02-20,1.6448090530400923,3815.625,0.53125,6,0.6516647115538416
bitcoin,2020-03-11,1.2345688903875176,5690.569372553969,0.7359550561797753,5,0.7536999668549725
bitcoin,2020-04-16,2.0244014395627428,2810.095702758492,0.4178082191780822,5,0.20622976227969106
bitcoin,2020-05-30,1.7164035094456946,3778.789398557154,0.546583850931677,6,0.6020392159525765
bitcoin,2020-06-22,1.879202871536629,2984.375,0.40625,5,0.306873740328333
bitcoin,2020-07-23,1.9067435484634465,2979.2263970625218,0.375886524822695,6,0.47010555455975167
bitcoin,2020-09-21,1.9260250709943598,3098.6856760971264,0.44776119402985076,6,0.45674062158054607
bitcoin,2020-11-12,1.682630064027632,3579.1271241006693,0.49206349206349204,4,0.21998407631373734
bitcoin,2020-12-03,1.7316766717890484,3652.0141825793494,0.5228758169934641,5,0.4091311097420919
bitcoin,2020-12-24,1.726399748336845,3422.818791946309,0.4563758389261745,5,0.41278879435501725
