ledger,date,clustering,exclude_contract_addresses,top_limit_type,top_limit_value,exclude_below_fees,exclude_below_usd_cent,hhi,shannon_entropy,gini,total_entities,tau=0.33,tau=0.5,tau=0.66,mpr,theil
dogecoin,2016-06-01,True,False,absolute,1000,False,False,546.591571145115,6.932083267347922,0.7638643718396282,1000,3,16,58,0.1882624461053174,2.1028013068131615
dogecoin,2016-07-01,True,False,absolute,1000,False,False,552.6748593239514,6.858693284360562,0.7667690597036796,1000,3,12,54,0.1880334862162202,2.153671366602178
dogecoin,2016-08-01,True,False,absolute,1000,False,False,502.2365292906972,7.026504848849144,0.7601759074577832,1000,3,16,63,0.1883981573012343,2.0373532538115686
dogecoin,2016-09-01,True,False,absolute,1000,False,False,522.9767711926035,6.963877356128894,0.770000376990301,1000,3,15,59,0.1951238044106598,2.080763323816161
dogecoin,2016-10-01,True,False,absolute,1000,False,False,548.2961447370454,6.919471944358624,0.7717804898569441,1000,3,14,57,0.2023028457947201,2.111542809786308
dogecoin,2016-11-01,True,False,absolute,1000,False,False,609.8794047317745,6.819492232854263,0.7757494320595146,1000,3,12,54,0.2175214932728037,2.18084346492876
dogecoin,2016-12-01,True,False,absolute,1000,False,False,573.3240098826508,6.894135327001009,0.7721833996785452,1000,3,14,56,0.2092965781584588,2.1291048146726737
dogecoin,2017-01-01,True,False,absolute,1000,False,False,523.5244951679547,7.009867186233572,0.7757111018895679,1000,4,17,58,0.2063939022860897,2.0488856027446567
dogecoin,2017-02-01,True,False,absolute,1000,False,False,510.37100085879734,7.047296018359988,0.7739049422884415,1000,4,17,60,0.2035812132112219,2.0229419132845923
dogecoin,2017-03-01,True,False,absolute,1000,False,False,482.27143112681625,7.089217208547607,0.7751077853659155,1000,5,18,62,0.1966504583360459,1.99388435850031
dogecoin,2017-04-01,True,False,absolute,1000,False,False,461.7484966042304,7.176109324319196,0.7652800130256827,1000,5,20,68,0.1918500224519825,1.933655333440349
dogecoin,2017-05-01,True,False,absolute,1000,False,False,444.5580408034048,7.146879162133502,0.7720965384659614,1000,5,19,65,0.184753583036401,1.95391613794667
dogecoin,2017-06-01,True,False,absolute,1000,False,False,304.50541859943684,7.46901180123195,0.7457872832906732,1000,7,25,79,0.1403389126012934,1.730630807389259
dogecoin,2017-07-01,True,False,absolute,1000,False,False,336.30928506129175,7.397838751057294,0.7472763157948136,1000,6,22,79,0.1508599802641618,1.7799642064496684
dogecoin,2017-08-01,True,False,absolute,1000,False,False,325.8956413102242,7.36864655621237,0.7513805096602322,1000,6,21,74,0.1452339567017128,1.8001986940007932
dogecoin,2017-09-01,True,False,absolute,1000,False,False,329.67386762928487,7.323520675359851,0.7603751213386434,1000,6,20,70,0.1462453876566637,1.8314775710840023
dogecoin,2017-10-01,True,False,absolute,1000,False,False,191.65334946280169,7.567603760127997,0.7543189575910111,1000,8,23,73,0.0706175152730084,1.6622920690545773
dogecoin,2017-11-01,True,False,absolute,1000,False,False,182.14792953941145,7.587624891515768,0.7541593677723513,1000,9,23,69,0.0655076833250435,1.6484144782815322
dogecoin,2017-12-01,True,False,absolute,1000,False,False,180.7268711834854,7.612274819425568,0.75144448575765,1000,9,24,73,0.0655572518053054,1.6313284502498464
dogecoin,2018-01-01,True,False,absolute,1000,False,False,185.43410606523776,7.48504079520015,0.7685588443781072,1000,9,21,58,0.0658594805650984,1.7195203554129934
dogecoin,2018-02-01,True,False,absolute,1000,False,False,193.79902975099264,7.355943802843861,0.7849886279816194,1000,8,19,49,0.0674400493323117,1.8090035716835104
dogecoin,2018-03-01,True,False,absolute,1000,False,False,211.95460485632233,7.321916330635216,0.7857888466287246,1000,8,19,50,0.0671358569584339,1.832589618106524
