ledger,date,entropy,hhi,max_power_ratio,total_entities,theil_index
litecoin,2011-01-03,1.7375406209461906,3785.43825450566,0.5087719298245614,7,0.741538766538085
litecoin,2011-11-15,1.9320614587993992,3518.091332393524,0.5359477124183006,8,0.7402385888444974
litecoin,2012-06-02,2.2719583840549578,2426.0939690935115,0.3881401617250674,8,0.5046399934226125
litecoin,2012-12-24,1.9521520806454409,2979.79797979798,0.4065656565656566,6,0.4386307585044369
litecoin,2013-09-12,1.967857304177675,3024.297112580146,0.4189526184538653,7,0.5818954069202632
litecoin,2014-03-17,0.8375986997633127,7364.719173882792,0.8530183727034121,5,1.0288587352524838
litecoin,2014-08-06,1.0987075451069723,6217.467242630939,0.774798927613941,5,0.8478718752832638
litecoin,2014-11-27,0.8857024223951514,7164.633403949643,0.8404558404558404,5,0.9955157755357874
litecoin,2015-05-16,0.31783243841999,9106.910312959462,0.9536231884057972,4,1.165989702538582
litecoin,2015-10-31,1.0290919421937106,6937.255397045827,0.8286516853932584,6,1.0784472909595264
litecoin,2016-03-28,0.948618823356234,7019.911987765673,0.8324022346368715,5,0.951905449598634
litecoin,2016-08-13,1.1577105229280005,6079.810082079628,0.7678100263852242,5,0.8069741275619771
litecoin,2016-12-09,1.4853407479261662,4535.479938326939,0.6347305389221557,4,0.356734609524068
litecoin,2017-03-16,1.1664603371042737,5826.32156132025,0.7414330218068536,5,0.8009092185352695
litecoin,2017-06-25,1.481386103766838,4390.070698144174,0.6123595505617978,4,0.3594757599732243
litecoin,2017-10-15,1.3505896005907152,4778.816654492331,0.6324324324324324,4,0.4501369873768537
litecoin,2018-02-21,1.2987446280433854,4952.894123617038,0.648578811369509,4,0.4860731839242432
litecoin,2018-05-30,1.356815289831529,4619.377162629758,0.5989304812834224,4,0.4458216684325409
litecoin,2018-09-13,1.2075632576132636,4662.277165636478,0.4918032786885246,4,0.5492752937574741
litecoin,2019-01-07,1.5132356982259052,4095.4629785798606,0.4779220779220779,5,0.560542854686154
litecoin,2019-05-03,1.686720135190486,3896.555180594072,0.5375722543352601,6,0.6226141631270798
litecoin,2019-08-28,1.929374103511896,2889.338100170403,0.3554913294797688,5,0.2720976923394579
litecoin,2019-11-22,1.8021070213843329,3143.673129393365,0.39067055393586,5,0.3603125114942694
litecoin,2020-03-06,1.8172796902313568,3443.4572814764592,0.4925816023738872,7,0.6862678554825977
litecoin,2020-05-16,1.782509592635625,3692.6632625638263,0.5475409836065573,5,0.3738964139776602
litecoin,2020-07-30,1.8851821178487047,3040.3964513656474,0.4214876033057851,6,0.4850507993991987
