ledger,date,entropy,hhi,max_power_ratio,total_entities,theil_index
litecoin,2010-08-06,1.6113597158885908,3600.11004954338,0.4731119682486444,20,1.8788228296179397
litecoin,2011-06-05,2.314067926885639,2281.487552689323,0.3087348659379442,30,1.7972077225171776
litecoin,2011-09-06,1.9869169148175487,3880.4475793158927,0.5556375575067422,41,2.336346209191659
litecoin,2012-02-04,1.865287461051484,3528.35027748452,0.4553622045968695,24,1.8851350857862903
litecoin,2012-05-03,2.362290587943197,2510.881942652331,0.3983568238905944,21,1.4071073770273004
litecoin,2012-07-13,1.945483429607112,3192.088660893047,0.41482375090754,23,1.786987861870887
litecoin,2012-10-25,1.9240926880562947,3728.595264205969,0.5603477779045322,30,2.067517959799929
litecoin,2013-03-15,2.2479150415406277,2549.9006302933785,0.3421886214135004,32,1.9075999296175488
litecoin,2013-07-29,2.812386535785529,1897.6720367442567,0.2811088666633821,39,1.7141638482051542
litecoin,2013-11-13,1.0019377544547654,7244.145400328432,0.8481159752583336,36,2.889028608859227
litecoin,2014-02-08,0.4367312696116901,9044.93730728314,0.9507758103450682,52,3.648524670387718
litecoin,2014-05-12,0.6181792272218043,8616.619438818294,0.9277904747148032,55,3.5788439968029504
litecoin,2014-07-15,2.661772996561351,2296.930664314216,0.3457289406194516,39,1.8185611982725485
litecoin,2014-09-11,0.7660477652951425,7633.989076974774,0.8677202094042177,37,3.0799340639556494
litecoin,2014-11-07,2.1942877091923743,3281.1295888928585,0.4741435035552682,37,2.0899535736801877
litecoin,2015-01-09,2.0300757462580674,3898.46360349202,0.5641795452308298,41,2.3064307868624017
litecoin,2015-04-25,1.8521195510471504,4120.074342850953,0.5978552082570822,35,2.2715566166211296
litecoin,2015-07-18,2.111534658620985,4710.771099702831,0.6772622803942192,52,2.487639423303686
litecoin,2015-10-15,2.462564533849213,2845.771258469897,0.3970909970426236,45,2.0997428261858224
litecoin,2015-12-11,2.1461042636220418,3311.5267164566512,0.4858904002704882,39,2.175995526612351
litecoin,2016-03-09,2.007020330813788,3606.794074539627,0.5049466523653607,54,2.59782356293421
litecoin,2016-05-17,2.655940112940563,2754.0367935781014,0.4481300153538631,41,1.872614665683495
litecoin,2016-07-24,1.4139600176104687,4769.860839556723,0.6060518690787091,48,2.891118611276706
litecoin,2016-10-01,2.802616065488723,2738.0671650426625,0.4973535220539828,40,1.7462540301284233
litecoin,2016-11-25,2.322810853582804,2867.5388373095843,0.4229059877603759,42,2.127619824148409
litecoin,2017-01-19,1.3684118957714295,6846.958464707294,0.8260123541523678,34,2.5778496772175057
litecoin,2017-03-10,1.8206839722986523,4031.7520367143857,0.5558988889384677,43,2.49919815360407
litecoin,2017-04-28,2.6592135878504166,3166.100938237116,0.5407157676348547,38,1.7943597588011728
litecoin,2017-06-20,2.818851715065426,2328.0462536459327,0.3502794163303322,44,1.8303105152040933
litecoin,2017-08-13,2.0818484189178674,4715.176291127514,0.6769556930019061,50,2.4689956435020477
litecoin,2017-10-11,3.258515487183387,1675.4153338832566,0.2999760736930255,46,1.5700105737370138
litecoin,2017-12-18,2.428617059859333,2585.6001701086807,0.3474940140416379,54,2.3055949788629952
litecoin,2018-02-24,1.9421942291231316,5035.674212509115,0.7021499113029204,53,2.6240654595356245
litecoin,2018-04-08,3.152696137227213,1835.9949897040096,0.3414486651137789,51,1.746543194043052
litecoin,2018-05-24,3.249583436395288,1781.165207322183,0.3347292015633724,49,1.639380701178932
litecoin,2018-07-21,2.3316587347059827,4043.2856539945474,0.6195769844133773,54,2.37280136857485
litecoin,2018-09-06,2.636909894486414,2766.866572415301,0.4165244326442885,55,2.179566526478588
litecoin,2018-11-09,3.105427219322264,1982.650700943175,0.3133789670192906,54,1.8364659250569344
litecoin,2019-01-07,3.362258922536632,1756.0325747242423,0.3380583117929903,42,1.4071293258145825
litecoin,2019-02-26,2.503079032275953,3253.5864200455435,0.5269912868523957,52,2.216241544640632
litecoin,2019-04-30,3.2461751625564363,1705.3299685406937,0.2879121888490861,44,1.534112472388547
litecoin,2019-07-06,3.4841667725974568,1430.2448311400383,0.2826901412140742,51,1.5167852576977536
litecoin,2019-09-01,1.4386521446703984,6455.331454321419,0.7994050212599727,54,2.99178636867947
litecoin,2019-10-18,1.28741641862756,6706.759512925707,0.8151311148701863,57,3.150682207056275
litecoin,2019-11-22,3.072813074968128,2047.9913481609035,0.3605147330578234,50,1.782111286126253
litecoin,2020-01-20,1.4876550559855437,6373.64478773884,0.7944405537897969,51,2.9006617250221987
litecoin,2020-03-16,1.034092252276727,7413.65786657675,0.8582016179880949,38,2.920808030621888
litecoin,2020-04-17,3.121820871910566,1845.5112562438865,0.3562715336623521,32,1.3018545672217263
litecoin,2020-05-18,3.555491157920006,1526.5654736159177,0.3415073529411764,42,1.2731909466653015
litecoin,2020-06-21,3.43567038043587,1373.9453535874857,0.2338597103472343,45,1.4252372522378824
litecoin,2020-08-01,3.66512714288012,1358.4573215681205,0.2637184298610406,49,1.351347752629544
litecoin,2020-09-13,2.6509391158755258,2546.31511856224,0.3665669731048107,50,2.074532031422951
litecoin,2020-11-04,2.2956745875625835,2985.8852195480245,0.4816256068366286,34,1.9351201567640448
