ledger,date,entropy,hhi,max_power_ratio,total_entities,theil_index
litecoin,2010-03-29,1.192924706775233,5884.4800000000005,0.752,5,0.7825655153125479
litecoin,2010-12-13,2.843612142171385,2364.7999999999984,0.412,22,1.120000714406194
litecoin,2011-05-12,3.256504895445655,1711.360000000002,0.316,32,1.2084987160419127
litecoin,2011-06-25,2.421828999093337,3412.799999999999,0.556,20,1.3170483310341308
litecoin,2011-08-01,3.2186803442634684,1920.6400000000012,0.384,29,1.1362766242365383
litecoin,2011-10-01,3.088043308048509,1967.680000000001,0.368,24,1.0375853179271164
litecoin,2011-12-24,2.4996559938966967,2830.0799999999986,0.484,18,1.1577422533569022
litecoin,2012-03-06,2.89903494898387,1821.1200000000003,0.26,17,0.8237554428233027
litecoin,2012-04-17,2.8724536508410634,1719.0400000000009,0.24,17,0.8421801946866122
litecoin,2012-05-12,2.843011172038025,1778.8800000000003,0.312,12,0.5142814715894178
litecoin,2012-06-11,3.5032000048639955,1078.0800000000004,0.148,19,0.5162057728573761
litecoin,2012-07-30,3.2085681774347057,1295.6800000000007,0.212,17,0.6092033582329879
litecoin,2012-09-13,2.969086088302154,1785.6000000000006,0.324,17,0.7751996931098221
litecoin,2012-11-12,3.105997573745448,1847.0400000000016,0.352,26,1.1051830769537956
litecoin,2013-01-28,3.037289806817384,1951.360000000001,0.376,22,0.985753587219385
litecoin,2013-04-11,3.1334228592466595,1563.2000000000007,0.256,22,0.9191192329694118
litecoin,2013-06-08,3.874232907893943,1040.6400000000017,0.176,33,0.811093944527236
litecoin,2013-08-27,3.5739080484388897,1225.6000000000013,0.256,26,0.7808522506655713
litecoin,2013-10-18,2.794526331650652,2001.920000000001,0.292,19,1.0074209313822655
litecoin,2013-11-26,2.727114112591851,2963.1999999999985,0.512,28,1.4419130519669274
litecoin,2014-01-10,2.149078817116344,4599.36,0.668,24,1.6884259074626506
litecoin,2014-02-23,3.207241337868671,2427.199999999997,0.46,38,1.4144958690074128
litecoin,2014-04-06,3.130109205832846,3196.799999999996,0.556,46,1.659015025621332
litecoin,2014-05-22,3.317993796645509,2290.239999999997,0.452,37,1.311059867384004
litecoin,2014-06-24,2.9823308431824893,2643.5199999999977,0.488,27,1.2286426505554229
litecoin,2014-07-22,3.243425967864753,2435.5199999999973,0.472,34,1.278188959635797
litecoin,2014-08-22,3.171686540553606,1851.2000000000007,0.368,25,1.0204302416635431
litecoin,2014-09-18,3.2150932028223007,1827.2000000000016,0.344,29,1.138763041212753
litecoin,2014-10-17,3.2527028597297107,1594.2400000000007,0.324,21,0.7899206213025035
litecoin,2014-11-13,3.8328392997647223,1261.7600000000025,0.276,37,0.954196158472954
litecoin,2014-12-09,3.1054574409053406,2460.4799999999973,0.468,31,1.28144813497271
litecoin,2015-01-11,3.207205918105245,2183.999999999998,0.432,31,1.2109214648753277
litecoin,2015-03-08,3.643093097447845,1646.0800000000022,0.36,38,1.112386450713018
litecoin,2015-04-29,3.3273095440661957,1869.440000000001,0.38,28,1.025889280855524
litecoin,2015-06-08,2.996243828806739,2571.5199999999977,0.468,31,1.3571492422776226
litecoin,2015-07-19,3.408488303984225,2455.359999999997,0.48,39,1.3009775882514325
litecoin,2015-09-11,3.4569448083348715,2150.079999999998,0.44,37,1.2147463653955712
litecoin,2015-10-20,3.5179775813793466,1905.9200000000012,0.404,37,1.1724416708380372
litecoin,2015-11-17,3.4858292339223342,1410.8800000000006,0.312,23,0.7193015105224501
litecoin,2015-12-14,3.418943730759184,1707.5200000000011,0.352,30,1.0313661741933289
litecoin,2016-01-29,3.2753900631634627,2376.9599999999955,0.46,40,1.4185520665981222
litecoin,2016-03-19,3.588041940767941,1790.0800000000024,0.38,40,1.2018382991398058
litecoin,2016-04-17,3.1858665554488312,2184.639999999998,0.424,31,1.2257127839355677
litecoin,2016-05-17,3.811219962337849,1208.000000000002,0.248,36,0.9417825670678514
litecoin,2016-06-16,3.363966001930897,1928.6400000000012,0.4,29,1.035572280248562
litecoin,2016-07-29,3.473487023481738,1757.4400000000014,0.376,33,1.0888698244285568
litecoin,2016-09-06,3.9409200567013274,1307.5200000000018,0.312,39,0.9319240200149838
litecoin,2016-10-02,3.3664017937614816,1895.0400000000016,0.38,34,1.192948612638448
litecoin,2016-10-31,3.564494048249597,1806.4000000000012,0.392,34,1.0556415249492483
litecoin,2016-11-25,3.562679560031482,1311.6800000000012,0.284,27,0.826375573729962
litecoin,2016-12-25,3.855556308616368,962.5599999999998,0.208,28,0.659736525367658
litecoin,2017-01-17,3.896750375983753,902.0799999999996,0.164,29,0.6662742935274293
litecoin,2017-02-10,3.73662734382165,1235.8400000000015,0.28,32,0.8757031946265538
litecoin,2017-03-03,3.2139485859362216,2092.4799999999987,0.424,25,0.9911364240618872
litecoin,2017-03-27,3.744023911015164,1293.7600000000011,0.272,35,0.9601884436202336
litecoin,2017-04-20,3.764392724624466,1119.680000000001,0.224,31,0.8247090008913281
litecoin,2017-05-16,3.794475882170691,1256.0000000000011,0.272,34,0.8962302651868361
litecoin,2017-06-12,3.753625331236333,1080.000000000001,0.244,26,0.6562817227966279
litecoin,2017-07-09,3.9156669256603496,969.9199999999996,0.184,33,0.7823740719331806
litecoin,2017-08-04,3.683382104074146,1389.7600000000025,0.296,36,1.030393018092159
litecoin,2017-08-30,4.111344470669258,1183.0400000000022,0.292,44,0.9344228057631454
litecoin,2017-09-27,4.043937254850554,1009.9199999999996,0.212,38,0.8345424531654022
litecoin,2017-10-30,3.841909215330231,1106.2400000000011,0.244,31,0.7709786639117255
litecoin,2017-12-02,3.7657533251734026,1283.2000000000014,0.284,32,0.8555146027715455
litecoin,2018-01-09,4.215789986888525,1023.9999999999992,0.248,46,0.9064784532444684
litecoin,2018-02-10,3.72187701187234,1523.8400000000015,0.332,36,1.0037103812859256
litecoin,2018-03-10,3.912800968325628,1460.800000000003,0.34,46,1.1164944372019658
litecoin,2018-04-01,3.829392185636444,1255.040000000002,0.256,39,1.0092292493974595
litecoin,2018-04-19,3.814301699795625,1165.7600000000016,0.256,33,0.8526350924481366
litecoin,2018-05-13,4.016831935636952,1165.1200000000024,0.264,41,0.9293163357344087
litecoin,2018-06-14,3.773221459851302,1209.280000000001,0.248,33,0.8811097449422695
litecoin,2018-07-13,4.04932391638568,1060.4800000000023,0.228,40,0.8821019982972483
