sirius-m,0
s_nakamoto,0
Gavin Andresen,616
Satoshi Nakamoto,0
--author=Satoshi Nakamoto,0
laszloh,0
gavinandresen,0
Witchspace,0
David FRANCOIS,0
Marius Hanne,0
Chris,0
Chris Moore,3
ojab,0
tcatm,6
devrandom,0
Daniel Folkinshteyn,0
sandos,0
Matt Giuca,1
Luke Dashjr,8
Matt Corallo,0
Jeff Garzik,298
Santiago M. Mola,0
Sven Slootweg,0
Eric Swanson,0
Pieter Wuille,456
gjs278,0
Dan Loewenherz,0
Carlo Alberto Ferraris,0
Dan Helfman,0
Ricardo M. Correia,0
Jaromil,0
John Maguire,0
Amir Yalon,0
Wladimir J. van der Laan,3240
Forrest Voight,0
Daniel Holbert,0
mewantsbitcoins,0
Jordan Lewis,0
Carlos Pizarro,0
Blitzboom,0
Anonymous,0
Federico Faggiano,0
Wladimir van der Laan,0
m0ray,0
Danube,0
dabaopku,0
ariel,0
HostFat,0
Jakob Kramer,0
xHire,0
Doug Huff,0
Nils Schneider,7
Dean Lee,0
Han Lin Yap,0
Shane Wegner,0
mark,0
James Burkle,0
Giel van Schijndel,2
Stéphane Gimenez,0
Dawid Spiechowicz,0
Joerie de Gram,0
Eric Hosmer,0
Dylan Noblesmith,0
Jay Weisskopf,0
Patrick Varilly,0
Chris Howie,0
Celil,2
Michael Bemmerl,0
Abraham Jewowich,0
celil-kj,0
JoelKatz,0
Jeroenz0r,0
Johannes Henninger,0
Vegard Nossum,0
Venkatesh Srinivas,0
Fabian H jr.,0
Michal Zima,0
ovdeathiam,0
Dev Random,0
Misbakh-Soloviev Vadim A,0
Alex Waters,0
Alex B,0
Janne Pulkkinen,0
cjdelisle,0
p2k,0
flower,0
Khalahan,0
David Perry,0
David Joel Schwartz,0
Victor Leschuk,0
globalcitizen,0
kwaaak,0
Nick Bosma,0
Clark Gaebel,0
Ang Iong Chun,0
Michael Hendricks,0
Rune K Svendsen,0
sje397,0
coderrr,0
Lars Rasmusson,0
Gregory Maxwell,103
gmaxwell,1
Michael Ford,0
nomnombtc,0
Philip Kaufmann,0
Alistair Buxton,0
Joel Kaartinen,0
Pierre Pronchery,0
Michael,0
graingert,0
cardpuncher,0
Dwayne C. Litzenberger,0
R E Broadley,0
Timothy Redaelli,0
freewil,0
Peter Todd,0
Fordy,0
Christian von Roques,0
grimd34th,0
fanquake,3
xanatos,0
Scott Ellis,0
Douglas Huff,0
Rune K. Svendsen,0
Stephane Glondu,0
osmosis,0
kjj2,0
Mark Friedenbach,0
Virgil Dupras,0
Mike Hearn,0
justmoon,0
Alex,0
tucenaber,0
Arnav Singh,0
Alexander Kjeldaas,0
Robert Backhaus,0
default,0
burger2,0
redshark1802,0
Mike Cassano,0
Andrey Alekseenko,0
Richard Schwab,0
Andrey,0
Eric Lombrozo,0
Sanjay Ghemawat,0
David Grogan,0
Colin Dean,0
Rubén Darío Ponticelli,0
Petter Reinholdtsen,0
Andrew Poelstra,0
mb300sd,0
David Griffith,0
gladoscc,0
Roman Mindalev,0
Larry Gilbert,0
Jonas Schnelli,97
Patrick Brown,0
Calvin Owens,0
APerson241,0
Scott Howard,0
Tariq Bashir,0
David Serrano,0
Vinnie Falco,2
Chuck LeDuc Díaz,0
William Yager,0
Daniel Larimer,0
super3,0
Warren Togami,0
Michagogo,0
Timon Rapp,0
vhf / victor felder,0
Cory Fields,0
Cozz Lovan,0
bitsofproof,0
Vaclav Vobornik,0
theuni,0
Micha,0
fcicq,0
phelixbtc,0
constantined,0
patrick s,0
Rav3nPL,0
Johnathan Corgan,0
Timothy Stranex,0
coblee,0
Josh Lehan,0
David Hill,0
phantomcircuit,0
Shawn Wilkinson,0
Chuck,0
Olivier Langlois,0
Josh Triplett,0
Patrick Strateman,0
Sergey Kazenyuk,0
Brandon Dahler,0
sje,0
Guillermo Céspedes Tabárez,0
Dmitry Smirnov,0
Florin,0
Julian Langschaedel,0
Ryan Niebur,0
Sined,0
Michael Bauer,0
Tamas Blummer,0
regergregregerrge,0
Lake Denman,0
HaltingState,0
Kangmo,0
Thomas Holenstein,0
Christian Decker,0
harry,0
Christopher Latham,0
Scott Willeke,0
Noel Tiernan,0
Ashley Holman,0
gubatron,0
Calvin Tam,0
Midnight Magic,0
Subo1978,0
b6393ce9-d324-4fe1-996b-acf82dbc3d53,0
Bryan Bishop,0
Wil Bown,0
Daniel Newton,0
Drak,0
Ian Kelling,0
Haakon Nilsen,0
paveljanik,0
jtimon,0
daniel,0
Torstein Husebø,0
Andreas Schildbach,0
ditto-b,0
Thomas Zander,0
Addy Yeow,0
philsong,0
Meeh,0
Mikael Wikman,0
peryaudo,0
Chris Beams,0
Isidoro Ghezzi,0
Andrea D'Amore,0
Yoichi Hirai,0
Bardi Harborow,0
Manuel Araoz,0
duanemoody,0
Alon Muroch,0
Telepatheic,0
olalonde,0
langerhans,0
Hector Jusforgues,0
Eric S. Bullington,0
rxl,0
Altoidnerd,0
Simon de la Rouviere,0
Ian Carroll,0
richierichrawr,0
Fabian Raetz,0
David A. Harding,0
Matthew Bogosian,0
shshshsh,0
Federico Bond,0
Kamil Domanski,0
Stuart Cardall,0
Roy Badami,1
Huang Le,0
Kosta Zertsekel,0
LongShao007,0
Mathy Vanvoorden,0
Tawanda Kembo,0
tm314159,0
Giuseppe Mazzotta,0
sandakersmann,0
kevin,0
dllud,0
Pavel Vasin,0
Whit J,0
Tom Harding,0
kazcw,0
Trevin Hofmann,0
Julian Haight,0
JaSK,0
Daniel Kraft,0
Ross Nicoll,0
Ruben Dario Ponticelli,0
Zak Wilcox,0
Otto Allmendinger,0
elkingtowa,0
Clinton Christian,0
Alex Morcos,0
Aitor Pazos,0
Doug,0
pryds,0
ntrgn,0
Ben Holden-Crowther,0
Derek701,0
randy-waterhouse,0
elichai,0
Rose Toomey,0
Dominyk Tiller,0
ENikS,0
himynameismartin,0
Teran McKinney,0
Adam Weiss,0
Suhas Daftuar,0
imharrywu,0
Benedict Chan,0
Alexander Jeng,0
Eric Shaw,0
Janusz Lenar,0
Saivann,0
sinetek,0
SergioDemianLerner,0
JL2035,0
Andy Alness,0
Luke,0
Ruben Dario Ponticeli,0
21E14,0
dexX7,0
Pavel Janík,0
mruddy,0
Francis GASCHET,0
kiwigb,0
Flavien Charlon,0
HarryWu,0
Glenn Willen,0
mrbandrews,0
Heath,0
Ryan X. Charles,0
Blake Jakopovic,0
BtcDrak,0
Jameson Lopp,0
Eric R. Schulz,0
Everett Forth,0
azeteki,0
Julian Yap,0
fsb4000,0
Earlz,0
Vitalii Demianets,0
Matt Bogosian,0
UdjinM6,0
bikinibabe,0
Daira Hopwood,0
Shaul Kfir,0
Ivan Pustogarov,0
Jonathan Brown,0
Ciemon,0
joshr,0
Rob Van Mieghem,0
Luca Venturini,0
CohibAA,0
Ruben de Vries,0
Jorge Timón,0
MarcoFalke,270
charlescharles,0
Nicolas Benoit,0
Jason Lewicki,0
pstratem,0
Dave Collins,0
svost,0
Corinne Dashjr,0
Chris Arnesen,0
ayeowch,0
BitcoinPRReadingGroup,0
lpescher,0
Erik Mossberg,0
Andriy Voskoboinyk,0
Paul Rabahy,0
Stephen,0
Jacob Welsh,0
rion,0
Alex van der Peet,0
Esteban Ordano,0
Florian Schmaus,0
Paul Georgiou,0
Braydon Fuller,0
฿tcDrak,0
tailsjoin,0
centaur1,0
Simon Males,0
zathras-crypto,0
Casey Rodarmor,0
Pavol Rusnak,0
Matt Quinn,0
unsystemizer,0
Marco,0
Veres Lajos,0
ptschip,0
J Ross Nicoll,0
Kevin Cooper,0
Ian T,0
Irving Ruan,0
João Barbosa,1
Diego Viola,0
EthanHeilman,0
Arne Brutschy,0
James O'Beirne,0
Chris Kleeschulte,0
Mitchell Cash,0
Thomas Kerin,0
Daniel Cousens,0
Bob McElrath,0
Jonathan Cross,0
Peter Josling,0
Patick Strateman,0
tulip,0
Nick,0
Ryan Havar,0
Gregory Sanders,0
antonio-fr,0
AlSzacrel,0
Murch,0
Suriyaa Kudo,0
accraze,0
Elias Rohrer,0
Marcel Krüger,0
calebogden,0
crowning-,0
Chris Wheeler,0
Prayag Verma,0
Andrew C,0
Ethan Heilman,0
Jarret Dyrbye,0
Nathaniel Mahieu,0
Kefkius,0
kirkalx,0
Matt,0
instagibbs,0
Leviathn,0
jmacwhyte,0
jloughry,0
Andrés G. Aragoneses,0
Matthew Zipkin,0
Cédric Félizard,0
Alice Wonder,0
Alfie John,0
lewuathe,0
Elliot Olds,0
Mustafa,0
Luv Khemani,0
Denis Lukianov,0
NicolasDorier,1
JeremyRand,0
Adam Brown,0
Matthew English,0
Johnson Lau,0
Alexander Regueiro,0
Rusty Russell,0
Kaz Wesley,0
Joao Fonseca,0
face,0
Yuri Zhykin,0
Chris Stewart,0
Andrew,0
Andrew Chow,0
Puru,0
Pedro Branco,0
Chirag Davé,0
Tyler Hardin,0
error10,0
Jonas Nick,0
Francesco 'makevoid' Canessa,0
Will Binns,0
TheLazieR Yip,0
jl2012,0
Matthew King,0
Krzysztof Jurewicz,0
Thomas Snider,0
lizhi,0
whythat,0
Michael Rotarius,0
adlawren,0
CryptoVote,0
Justin Camarena,0
Sev,0
leijurv,0
Jeremy Rubin,0
Nicolas DORIER,0
Christian Barcenas,0
Anthony Towns,0
djpnewton,0
isle2983,0
Alexey Vesnin,0
Hampus Sjöberg,0
Gaurav Rana,0
rodasmith,0
Spencer Lievens,0
Anders Øyvind Urke-Sætre,0
Jiaxing Wang,0
Marty Jones,0
maiiz,0
Amir Abrams,0
Derek Miller,0
jonnynewbs,0
jnewbery,0
Lauda,0
Dagur Valberg Johannsson,13
Steven,0
poole_party,0
matthias,0
anduck,0
Russell Yanofsky,0
S. Matthew English,0
Jon Lund Steffensen,0
Geoffrey Tsui,0
Robert McLaughlin,0
John Newbery,0
Masahiko Hyuga,0
Brian Deery,0
Greg Walker,0
Karl-Johan Alm,0
Ivo van der Sangen,0
wodry,0
Richard Kiss,0
Douglas Roark,0
Anditto Heristyo,0
Stanislas Marion,0
Don Patterson,0
practicalswift,0
James White,0
Koki Takahashi,0
CryptAxe,0
kirit93,0
Marijn Stollenga,0
James Evans,0
Awemany,0
Amaury SECHET,0
ftrader,0
freetrader,695
Mengerian,0
hanchon,0
Andrea Suisani,21
Mateo Friedman,0
Calin Culianu (NilacTheGrim),0
Neil Booth,0
gbrown,0
Calin Culianu,744
Shammah Chancellor,0
jjz,0
Paul Berg,0
Tomas van der Wansem,0
Antony Zegers,0
Amaury Séchet,0
Jason B. Cox,20
Dan Litovitz,0
Bitcoin Error Log,0
BrendanEMahon,0
Travin Keith,0
Dag Robole,0
James Hilliard,0
Marko Bencun,0
Jimmy Song,0
Matias Alejo Garcia,0
Ricardo Velhote,0
Mario Dian,0
Andy Chen,0
Matej,0
matra774,0
aethn,0
aideca,0
qshuai,0
Daniel Connolly,0
joshuayabut,0
Jim Posen,0
Lionello Lunesu,0
Dylan Clendenin,0
Nuno Antunes,0
Joannes Vermorel,0
Weipin Xia,0
Nico Guiton,9
Kalle Alm,0
Vasil Dimov,0
Jonathan Toomim,0
Chun Kuan Lee,0
Emanuele Cisbani,0
Werner Lemberg,0
Sebastian Kung,0
Fuzzbawls,0
Evan Klitzke,0
Ben Woosley,0
Martin Ankerl,0
movrcx,0
lmanners,0
e0,0
MeshCollider,0
Jesse Cohen,0
Luke Mlsna,0
Fabien,0
Shawn Wilson,0
Karel Bilek,0
Theo Armour,0
Dimitris Apostolou,0
Marco Antonio J. Costa,0
René Nyffenegger,0
Sjors Provoost,0
danra,0
Dan Raviv,0
Eelis,0
gnuser,0
Tim Ruffing,0
Cristian Mircea Messel,0
Mark Lundeberg,0
Andres Correa Casablanca,0
Florian,0
sken,0
Pierre Rochard,0
steverusso,0
Murray Nesbitt,0
251,0
Aaron Golliver,0
donaloconnor,0
Aaron Clauson,0
Dimitris Tsapakidis,0
Hennadii Stepanov,1
klemens,0
Dusty Williams,0
dongsamb,0
Akio Nakamura,0
Jeff Rade,0
Jeremiah Buddenhagen,0
Conor Scott,0
Varunram,0
Henrik Jonsson,0
fivepiece,0
Qasim Javed,0
Roman Zeyde,0
Mason Simon,0
Carl Dong,0
Randolf Richardson,0
Pablo Fernandez,0
flack,0
buddilla,0
Giulio Lombardo,0
William Robinson,0
Michael Goldstein,0
Martin Erlandsson,0
Kevin Pan,0
Fernando Pelliccioni,0
AtsukiTak,0
TheCharlatan,0
marcaiaf,0
Jon Atack,0
Marco Antonio Jaguaribe Costa,0
Gleb Naumenko,0
Julian Fleischer,0
Jon Layton,0
ProtocolCash,0
Emil,0
tobiasruck,0
Sebastian Falbesoner,0
Don Viszneki,0
Russell O'Connor,0
Phillip Mienk,0
Seonpyo Kim,0
DesWurstes,0
Gert-Jaap Glasbergen,0
Jan Beich,0
murrayn,0
benthecarman,0
abc-bot,0
Josh Green,0
BigBlockIfTrue,12
Shadow Of Harbringer,0
howelzy,0
imaginaryusername,40
btcfork,0
Jt Freeman,0
Big Block If True,0
Marcin I. Trycz,0
Dagur,82
Søren Bredlund Caspersen,0
Kirill Fomichev,0
mtrycz,0
Griffith,0
Aseem Sood,0
nijynot,0
Elichai Turkel,0
Jan Xie,0
Mustapha Abiola,0
liuyujun,0
roconnor-blockstream,0
djb,0
Calin A. Culianu,0
merc1er,0
nicolas.dorier,0
philsmd,0
Nathan Marley,0
Peter Bushnell,0
marcoagner,0
Alexander Leishman,0
Martin Zumsande,0
Adam Langley,0
riordant,0
Samuel Dobson,0
Ulrich Kempken,0
Amiti Uttarwar,0
Jonny Heggheim,0
TomZ,0
Mark B Lundeberg,0
scyth,0
Axel Gembe,15
Florian Mercier,0
Emergent Reasons,1
Karol Trzeszczkowski,0
grim-trigger,0
matricz,0
10xcryptodev,0
Bitcoin Core developers,0
dikel,0
sc-9310,0
Marius Kjærstad,0
GChuf,0
exteradox,0
Tom Zander,0
Evan Meakyl,0
BCHN Translators,0
ejose19,0
farbi,0
Jonas Lundqvist,0
Antoine Riard,0
Andrew#128,0
Andrew #128,0
Raúl Martínez (RME),0
Calin A Culianu,0
Jason Dreyzehner,0
SlowRiot,0
tecnovert,0
Troy Giorshev,0
Josh Wong,0
Riccardo Masutti,0
Melroy van den Berg,0
mainnet-pat,0
Fabian Jahr,0
Kiminuo,0
Pasta,0
stefanwouldgo,0
emergent-reasons,0
Marius Kjeldahl,0
Isaac McDonald,0
sipa,0
jonatack,0
