ledger,date,entropy,hhi,max_power_ratio,total_entities,theil_index
tezos,2017-02-03,1.7189849846858514,4230.0,0.596,9,1.005714981776341
tezos,2017-11-25,1.561180359006403,4333.199999999999,0.574,9,1.1150968131453682
tezos,2018-03-20,1.39035121040704,4455.04,0.492,9,1.2335065558544729
tezos,2018-06-07,1.1086105438263902,4882.32,0.502,7,1.1774798762630234
tezos,2018-07-19,2.087126728564716,3441.2800000000007,0.512,13,1.1182633500856016
tezos,2019-01-30,2.955913374617205,1672.0,0.232,20,0.9468492519586408
tezos,2019-06-11,2.6664850207631408,1879.04,0.3,13,0.7166827833142383
tezos,2019-10-25,3.4046718852602544,1543.12,0.34,21,0.6845837197235644
tezos,2020-03-09,2.53509433460134,2937.039999999999,0.498,19,1.1872454886840311
tezos,2020-06-09,2.6739091720533072,2814.319999999999,0.494,21,1.1911098340412951
tezos,2020-09-19,3.375621907045053,1440.5600000000002,0.296,22,0.7512396458536518
tezos,2020-11-21,1.4229601667472218,5396.56,0.712,11,1.4115744451684245
tezos,2020-12-03,1.8558354775202688,4578.48,0.66,14,1.3526902007889643
tezos,2021-01-24,3.5746776508526925,1255.6,0.276,24,0.700276095248754
tezos,2021-03-15,3.2220345717984915,1533.68,0.246,20,0.7623880944451956
tezos,2021-04-25,3.746474583962301,872.0799999999998,0.15,21,0.4476641428104601
tezos,2021-05-27,2.7997408921303344,2482.24,0.45,21,1.1038899320448954
tezos,2021-07-02,2.108204852854526,4469.2,0.656,20,1.5344360237550805
tezos,2021-08-05,2.1908816734206877,4519.599999999999,0.664,24,1.6594503754759422
tezos,2021-09-06,1.7966628413696024,5461.680000000001,0.734,22,1.8456906704461569
tezos,2021-10-07,1.3448383192088351,6723.759999999999,0.818,19,2.012268089897862
tezos,2021-11-03,2.322597287863557,3975.040000000001,0.616,20,1.385830511895191
tezos,2021-11-27,0.995655741558236,7262.399999999999,0.848,15,2.017914231032797
tezos,2021-12-20,1.223633100811108,6957.120000000002,0.832,17,1.985055510189173
tezos,2022-01-14,1.5715551380234385,6011.919999999999,0.772,15,1.6187311880867683
tezos,2022-02-02,1.194084058115224,7115.04,0.842,17,2.0055373458220704
tezos,2022-02-17,1.2733202047221497,6483.359999999999,0.8,12,1.6023083399348306
tezos,2022-03-03,1.2729617120451109,6335.12,0.79,9,1.3148747556713898
tezos,2022-03-17,0.870860088434029,7801.760000000001,0.882,12,1.8812724348277687
tezos,2022-03-31,0.2333846432007101,9526.56,0.976,9,2.035454669915658
tezos,2022-04-12,1.1240052481324103,7186.079999999999,0.846,15,1.9289491324246488
tezos,2022-04-30,0.783486010977571,8114.559999999999,0.9,14,2.095986210097996
tezos,2022-05-16,1.0337268455501607,7235.12,0.848,11,1.6813704243361498
tezos,2022-05-31,1.3059439874826575,6557.119999999999,0.806,15,1.8028388082093936
tezos,2022-06-11,1.572049761452682,6218.079999999999,0.786,20,1.9060704137031308
tezos,2022-06-22,1.2971991413856223,6455.92,0.798,13,1.6657994299853107
tezos,2022-07-05,1.333142045151417,6789.439999999997,0.822,19,2.020375329283816
tezos,2022-07-19,1.0621162641254145,7482.639999999999,0.864,16,2.0363858283343883
tezos,2022-08-08,1.9992663889151503,4888.959999999999,0.692,20,1.609946412889192
tezos,2022-08-31,1.5768809438973437,5992.799999999999,0.77,20,1.9027216932128432
tezos,2022-09-15,1.9511218047268803,4623.4400000000005,0.664,18,1.537957180020696
tezos,2022-09-26,2.0283079433573,4155.12,0.608,18,1.4844558256507103
tezos,2022-10-12,1.4087525028690524,6535.04,0.806,18,1.9138989324257152
tezos,2022-10-28,1.5211085285240675,6028.64,0.772,15,1.653698113230066
tezos,2022-11-14,1.4133844583146082,6313.52,0.79,16,1.7929052699117654
tezos,2022-11-26,0.7642643026041419,8183.2,0.904,12,1.955159003235327
tezos,2022-12-09,1.4204695992890846,6563.839999999998,0.808,19,1.9598444813480969
tezos,2023-01-02,0.8975232843723622,7455.76,0.86,10,1.6804693589444408
tezos,2023-01-17,0.9556524140477411,7500.720000000001,0.864,13,1.9025415810690405
tezos,2023-01-31,1.361776991247396,6877.279999999997,0.828,23,2.1915823338946128
tezos,2023-02-18,0.9280072871457006,7631.119999999999,0.872,13,1.9217037228374112
tezos,2023-03-04,0.7084977647762463,8295.200000000003,0.91,13,2.0738561293738598
tezos,2023-03-16,0.5019975825779718,8877.76,0.942,11,2.04993706378654
tezos,2023-03-28,0.9394075165938656,7860.719999999999,0.886,17,2.182065672532357
tezos,2023-04-08,0.6705913688671475,8471.600000000002,0.92,14,2.17423881297716
tezos,2023-04-23,0.587231594616152,8620.080000000002,0.928,11,1.9908573486544632
tezos,2023-05-10,2.279887839945905,4567.439999999999,0.67,26,1.677798709770074
tezos,2023-05-23,1.2504448007920277,6896.639999999999,0.828,18,2.0236294697813286
tezos,2023-06-03,0.6423469466582016,8509.280000000006,0.922,13,2.119708382444115
tezos,2023-06-11,0.8122334439762632,8077.759999999998,0.898,14,2.076060007966617
tezos,2023-06-21,0.7870785888052318,8049.6799999999985,0.896,14,2.0934960249058108
tezos,2023-07-01,0.6198980332720564,8184.4,0.902,8,1.6497609676826543
tezos,2023-07-14,0.5494234228558025,8730.000000000002,0.934,11,2.017063976312276
tezos,2023-07-25,0.6294732005473184,8273.360000000002,0.908,9,1.7609070031388008
tezos,2023-08-11,1.055720921531042,7551.28,0.868,20,2.2639622933366024
tezos,2023-09-01,0.6225263463130393,8617.600000000004,0.928,15,2.276547819331042
tezos,2023-09-15,1.1438416523462014,7218.399999999999,0.848,18,2.097521141565367
tezos,2023-09-26,1.026463481589004,7553.759999999998,0.868,17,2.1217230758450523
tezos,2023-10-11,0.4026712946025403,9105.360000000008,0.954,12,2.2057961772418277
tezos,2023-10-22,0.5503236978269901,8693.920000000002,0.932,10,1.921129773449944
tezos,2023-11-04,0.3287307509801619,9220.960000000005,0.96,8,1.8515827484745828
tezos,2023-11-16,0.921398484829082,7502.720000000001,0.864,10,1.6639203310625614
tezos,2023-11-27,0.3674792120951776,9070.320000000002,0.952,6,1.537042289449893
tezos,2023-12-07,0.7538783739152806,8049.439999999998,0.896,10,1.780036423629553
tezos,2023-12-16,0.8196526062072396,7973.920000000002,0.892,11,1.829755379767211
tezos,2024-01-01,1.0881664433924083,7202.399999999998,0.846,16,2.01832922002239
tezos,2024-01-22,0.9756278302983936,7307.6,0.852,11,1.7216415929512223
tezos,2024-02-03,0.842735123291009,7839.919999999999,0.884,11,1.8137557981303691
tezos,2024-02-11,0.6469703574671947,8437.280000000002,0.918,10,1.8541394138097995
tezos,2024-02-19,0.6297462699336601,8474.240000000002,0.92,10,1.8660782415213863
tezos,2024-02-29,0.6670519903250269,8265.840000000004,0.908,11,1.935530066417678
tezos,2024-03-10,0.4143688989712902,9066.560000000003,0.952,9,1.910005943302541
tezos,2024-03-18,0.5943236978269902,8690.960000000003,0.932,14,2.2271035341265195
tezos,2024-03-29,0.6648301572316111,8402.240000000002,0.916,12,2.0240815007516844
tezos,2024-04-11,1.3156728423793638,6788.56,0.822,18,1.97841683666162
tezos,2024-04-22,0.323220975975835,9221.120000000004,0.96,7,1.721870440859829
tezos,2024-05-08,0.3377380821221061,9256.880000000005,0.962,9,1.9631223779455584
tezos,2024-05-23,0.628917780796927,8580.640000000001,0.926,13,2.12901677089813
tezos,2024-06-03,1.585924451589513,4261.04,0.54,12,1.3856275875876525
tezos,2024-06-12,1.0835070857768796,6855.36,0.822,12,1.733876768165034
tezos,2024-06-25,0.9016505514907296,7704.479999999999,0.876,14,2.014080791999139
tezos,2024-07-11,0.8951701578513035,7865.599999999998,0.886,15,2.0875655300661777
tezos,2024-07-23,1.4021757258888512,6194.560000000001,0.782,13,1.5930352064120856
tezos,2024-08-04,1.0246532939316813,7521.439999999997,0.866,16,2.062353180499576
tezos,2024-08-21,0.969212889963556,7436.56,0.86,12,1.8130994677474053
tezos,2024-09-02,0.5291079790936428,8731.04,0.934,9,1.8304748734156917
tezos,2024-09-11,0.9586349145199669,7466.320000000001,0.862,11,1.7334201846125306
tezos,2024-09-25,0.3927103946198483,9105.200000000004,0.954,9,1.925018474528888
tezos,2024-10-09,1.1354337593628798,6143.28,0.762,11,1.6108725637834105
tezos,2024-10-23,0.7547625579647053,8120.879999999999,0.9,13,2.041787818416089
tezos,2024-11-11,0.786097881893866,8111.76,0.9,11,1.8530137423194923
tezos,2024-11-29,0.5410598289354914,8694.479999999998,0.932,9,1.8221904823953377
tezos,2024-12-11,0.5901877879502552,8512.96,0.922,8,1.6703545404612057
tezos,2025-01-01,0.8964180348377359,7506.0,0.864,8,1.4580919082289725
tezos,2025-01-19,0.5136679885052106,8877.760000000007,0.942,14,2.2830098116389728
tezos,2025-01-30,0.5669968421807116,8586.960000000001,0.926,9,1.8042123147922664
tezos,2025-02-09,0.4257138848402035,8992.32,0.948,8,1.7843591626776274
tezos,2025-02-19,0.4048256701790566,8994.640000000001,0.948,7,1.6653063771524097
tezos,2025-03-02,0.6443589317242643,8439.44,0.918,11,1.951259696005078
tezos,2025-03-12,0.8039956739672036,8043.519999999999,0.896,12,1.9276193151952408
tezos,2025-03-22,0.5109448321010293,8804.48,0.938,9,1.8430646075437165
tezos,2025-04-01,0.6389737902904112,8265.359999999999,0.908,6,1.348856588036555
tezos,2025-04-09,0.3378263764295187,9182.4,0.958,6,1.557596068887152
tezos,2025-04-25,0.7584417066387149,8254.239999999998,0.908,14,2.1133455990395595
tezos,2025-05-12,0.8914420915979222,7798.959999999999,0.882,13,1.9470487850379767
tezos,2025-05-27,0.6463971258522453,8473.600000000004,0.92,12,2.036858304481465
tezos,2025-06-08,0.6316673885583882,8438.800000000001,0.918,9,1.7593861079053097
tezos,2025-06-19,0.4715913757005785,8879.920000000002,0.942,9,1.870342344892978
tezos,2025-06-30,0.3414269145490792,9182.8,0.958,7,1.709251045868338
tezos,2025-07-14,0.9080012078684462,7931.2,0.89,16,2.1432102450607435
tezos,2025-07-28,1.046051943775112,7202.319999999999,0.846,11,1.6728273172514008
tezos,2025-08-16,1.0187654706359797,7421.44,0.86,12,1.7787522361648451
tezos,2025-09-04,1.098282229525695,7035.759999999999,0.834,16,2.011317491384955
tezos,2025-09-18,0.9487872478474894,7696.399999999999,0.876,15,2.050400995305492
tezos,2025-10-07,0.887558348247929,7703.839999999998,0.876,12,1.869698083117507
tezos,2025-10-18,0.5970321275124135,8549.920000000002,0.924,11,1.9840641369094345
tezos,2025-10-31,0.6492488335541554,8368.000000000002,0.914,9,1.747199578876323
tezos,2025-11-17,0.973388067382462,7146.400000000001,0.84,11,1.723194078301522
tezos,2025-11-29,0.9068484076325808,7830.080000000003,0.884,15,2.0794707841564115
tezos,2025-12-13,0.9310345458821276,7598.559999999999,0.87,13,1.919605386979432
tezos,2026-01-12,1.1603750986653385,7060.16,0.838,15,1.9037394730703625
tezos,2026-01-28,0.7687619903095373,8217.92,0.906,14,2.1061921235105503
tezos,2026-02-10,1.353916861348046,6459.359999999999,0.8,14,1.7005936744592909
tezos,2026-02-23,1.1974152332020485,6965.679999999999,0.832,16,1.942603729386252
tezos,2026-03-07,1.162361512827742,7278.799999999999,0.852,19,2.138751373758499
tezos,2026-03-18,0.8141353946811903,8110.879999999997,0.9,15,2.143734547684883
tezos,2026-03-29,1.3587703252612346,6382.8,0.794,16,1.8307609022564368
tezos,2026-04-12,1.4677666691329196,6087.6,0.774,15,1.6906718726728651
tezos,2026-04-25,1.4933170298434957,6116.48,0.778,15,1.6729617121840397
tezos,2026-05-19,1.2332753455896135,6657.200000000001,0.812,12,1.6300653211384677
tezos,2026-06-07,1.2413600486025331,6656.560000000001,0.812,12,1.6244614320393982
tezos,2026-06-21,1.701244284450885,5535.28,0.738,16,1.5933760430289294
