ledger,date,clustering,entropy=1,entropy_percentage=1,gini,hhi,nakamoto_coefficient,theil_index,concentration_ratio=1,concentration_ratio=3,tau_index=0.33,tau_index=0.66,total_entities
bitcoin,2021-09-26,True,3.2713395982656004,0.7231778032542039,0.7800414545836176,1229.9256510013597,4,1.2588407054242567,0.17707404103479035,0.4830508474576271,2,5,23
bitcoin,2021-10-26,True,3.6325464320463103,0.7639605417359515,0.7262861580275675,1028.7710839290748,4,1.008471206990172,0.16435643564356436,0.444004400440044,3,6,27
bitcoin,2021-11-25,True,3.4876024839437356,0.7606610704875296,0.7354848196280529,1103.4211686709891,4,1.0483140741402646,0.16535962357158862,0.4629173201882142,3,5,24
bitcoin,2021-12-25,True,3.3876962198122564,0.7712776408743841,0.7034814130843678,1149.477913084699,4,0.9476647826478787,0.1682825484764543,0.4679132040627885,3,5,21
bitcoin,2022-01-24,True,3.2387978289947066,0.7624418775378704,0.6889075316927666,1207.8104589883337,4,0.933090246776593,0.16845637583892617,0.46420581655480986,3,5,19
bitcoin,2022-02-23,True,3.238985127708162,0.8290442356765493,0.6755960086837022,1203.2794535880785,4,0.8904008067826424,0.18025652771415485,0.4658726523133303,2,5,15
bitcoin,2022-03-25,True,3.260169347332348,0.7818292526135855,0.6423019286954085,1209.9827938539272,4,0.7847452464720487,0.19606067466606295,0.4672854878877066,2,5,18
bitcoin,2022-04-24,True,3.235681154059482,0.7486661237809904,0.6945555555555556,1244.8661728395064,4,0.9352505612206654,0.19977777777777778,0.4746666666666667,2,5,20
bitcoin,2022-05-24,True,3.228621443597407,0.7600462657094921,0.7123907455012853,1279.6872457821996,3,0.9809659741432788,0.2145361065669549,0.5094648282308951,2,5,19
bitcoin,2022-06-23,True,3.1651214982190887,0.7590355934757392,0.685614102811555,1337.5629225269279,3,0.8971474107380847,0.22859164897381457,0.5100259495163953,2,5,18
bitcoin,2022-07-23,True,3.1335006368212315,0.7376539799477546,0.6931738137420222,1359.938246044549,3,0.9190653216628863,0.22798779056116458,0.5315801831415825,2,5,19
bitcoin,2022-08-22,True,3.132412369011291,0.7511915365211215,0.666740971912617,1398.5204676002957,3,0.8245094716227156,0.24074899687917967,0.5521622826571556,2,5,18
bitcoin,2022-09-21,True,3.006635321551194,0.7695724382276682,0.7239789196310935,1546.1139509998025,3,1.0070016572531615,0.25507246376811593,0.5984392419175028,2,4,15
bitcoin,2022-10-21,True,3.04189478294007,0.7038281794966669,0.7077359617682198,1590.5208614354904,3,0.9360416453685066,0.2654569892473118,0.6167114695340502,2,4,20
bitcoin,2022-11-20,True,3.0056869272120217,0.7208011957463025,0.7260619150467963,1610.6858319584971,3,1.0076590341154181,0.25629949604031677,0.6155507559395248,2,4,18
bitcoin,2022-12-20,True,2.9548855358273802,0.6956063931119197,0.7465275683933346,1687.3802652050233,3,1.0873236378930378,0.2713823393435044,0.6347665279704114,2,4,19
bitcoin,2023-01-19,True,2.891014969530347,0.6482922526377427,0.7763512022942863,1873.7036811549726,2,1.214976949781645,0.32649459519082286,0.6675490844915067,2,3,22
bitcoin,2023-02-18,True,2.9401299303925303,0.6693801124538226,0.7659262491817587,1851.5985301579149,2,1.1809330531367095,0.33166048439886536,0.6585206196814314,1,4,21
bitcoin,2023-03-20,True,2.934927377416906,0.6581393389128267,0.7485424514069359,1860.1335295236981,2,1.1011575791244272,0.32258786657712113,0.665771211103649,2,3,22
bitcoin,2023-04-19,True,2.912879853980235,0.6631760807800243,0.7723098265895953,1889.0750776838515,2,1.1998213667719355,0.3202312138728324,0.6830057803468208,2,3,21
bitcoin,2023-05-19,True,2.940533222894284,0.6593964151406468,0.7928732303732303,1844.7396721045363,2,1.2939821973831815,0.3132882882882883,0.6713963963963964,2,3,22
bitcoin,2023-06-18,True,2.9337720342769207,0.6485535210474178,0.7779219394284089,1870.8359100864075,2,1.2245607240568206,0.3230129390018484,0.6756007393715342,2,3,23
bitcoin,2023-07-18,True,3.02718838867233,0.7259575142539187,0.7428114710161574,1713.1310271904392,2,1.0797667337159167,0.28623937514357917,0.65311279577303,2,4,18
bitcoin,2023-08-17,True,2.979588195278064,0.68941179257535,0.7425955896224073,1776.9831005910048,2,1.0702010591424638,0.3005252340717059,0.6649920073076044,2,3,20
bitcoin,2023-09-16,True,2.937957983071361,0.6916214963116689,0.76171875,1789.4518122505774,2,1.141616537778448,0.29461050724637683,0.6569293478260869,2,4,19
bitcoin,2023-10-16,True,2.845511599383331,0.6698587935829944,0.8068432671081678,1886.934783562125,2,1.3598461678120273,0.2858719646799117,0.6708609271523179,2,3,19
bitcoin,2023-11-15,True,2.885082884090107,0.6212687831381929,0.8145861499173802,1855.162947066396,2,1.4014103148733421,0.2746732762505633,0.6674177557458315,2,3,25
bitcoin,2023-12-15,True,2.8780154543159053,0.6122864299712985,0.8419150509629916,1891.3859698527606,2,1.5604597637223936,0.2885437767274364,0.6749943731712806,2,3,26
bitcoin,2024-01-14,True,2.926013698013949,0.6086535621883276,0.8487335190121568,1854.319177935429,2,1.60942801466824,0.29366341131047013,0.6727231433113786,2,3,28
bitcoin,2024-02-13,True,2.850396915749746,0.6216838011873412,0.8585611668775969,1951.7067355569054,2,1.6878170605009477,0.30335812485913904,0.6905566824430922,2,3,24
bitcoin,2024-03-14,True,3.006780028815671,0.6742518522426582,0.8237889750494792,1783.6841263381991,2,1.4712069619518802,0.29866000454235747,0.6579604814898933,2,4,22
bitcoin,2024-04-13,True,3.092399242131662,0.665911930895017,0.8247180996220979,1658.6470203658691,2,1.4674300967949503,0.2767110910323018,0.6324824937881184,2,4,25
bitcoin,2024-05-13,True,2.9522097936445766,0.6208789991984717,0.8564091443441342,1857.9809926887042,2,1.6672561718181111,0.2887225081890501,0.6876462330369677,2,3,27
bitcoin,2024-06-12,True,2.9997430662831586,0.6174876083895394,0.8616979570501372,1767.2926315712132,2,1.7049261851198443,0.27431720172496404,0.663392429324389,2,3,29
