ledger,date,clustering,entropy=1,entropy_percentage=1,gini,hhi,nakamoto_coefficient,theil_index,concentration_ratio=1,concentration_ratio=3,tau_index=0.33,tau_index=0.66,total_entities
litecoin,2018-01-15,True,3.0225510444269212,0.5000585641407063,0.9542204601673953,1599.9467338314425,3,2.8102020438953974,0.25085773101555353,0.6044144556267155,2,4,66
litecoin,2018-02-14,True,2.998936875613563,0.4554220126971309,0.9691194548741482,1638.076120919475,3,3.239415353835439,0.24022695035460992,0.6124822695035461,2,4,96
litecoin,2018-03-16,True,2.9892485113389378,0.45499455232294633,0.9719915296462381,1708.8497154577803,3,3.3441112245768116,0.27079596412556056,0.625560538116592,2,4,95
litecoin,2018-04-15,True,3.1137629246346314,0.4871101853513822,0.9677656715366834,1504.6817509066254,3,3.1840382598222465,0.22866416699311656,0.5803346577872293,2,4,84
litecoin,2018-05-15,True,3.1370220350892994,0.4920788441972825,0.9637525037350188,1447.243265714541,3,3.072606093183918,0.1991012002958075,0.5649923203822743,2,4,83
litecoin,2018-06-14,True,3.0397185305014633,0.4865162926363882,0.9636167808875215,1539.4878756651337,3,3.0804134767278377,0.20276417074877537,0.5786680662467927,2,4,76
litecoin,2018-07-14,True,3.037583909877167,0.4907382884575294,0.960757741959751,1525.3964523968461,3,3.0004527510549646,0.20824432769470586,0.5717914670053692,2,4,73
litecoin,2018-08-13,True,3.1283197589262683,0.5070271937170994,0.9568758127438232,1463.4328395650277,3,2.9067877944441145,0.19588603853883438,0.5521338219647712,2,4,72
litecoin,2018-09-12,True,3.0890407366061847,0.49905142015286913,0.9559845892253718,1461.7711118724364,3,2.88927804417904,0.19134554278121207,0.5484430065283956,2,4,73
litecoin,2018-10-12,True,3.1327639301580876,0.5111142561858003,0.9555449613615508,1415.9503925202544,3,2.8719586313702776,0.18400607512121034,0.5335007885974649,2,4,70
litecoin,2018-11-11,True,3.2276929483298837,0.5320879477682575,0.9592292411601112,1322.535199262418,4,2.955690584042147,0.17890345649582837,0.49553039332538734,2,5,67
litecoin,2018-12-11,True,3.288443665963049,0.5017009823768556,0.9610506096582513,1313.4340459678237,3,2.9987392037380123,0.1907639948362868,0.5211242811876541,2,5,94
litecoin,2019-01-10,True,3.481091462567038,0.5445742494204546,0.953777093895986,1204.1549011624365,4,2.8128379411635542,0.1950354609929078,0.4734042553191489,2,5,84
litecoin,2019-02-09,True,3.3690630221209017,0.5703615070551052,0.9481374420347127,1184.0247782413328,4,2.7016960675017607,0.19184042493077924,0.45171497994010285,3,5,60
litecoin,2019-03-11,True,3.314244141847576,0.5633937184421063,0.931264989461954,1253.9272547967391,4,2.4212398886861357,0.18393533435079984,0.4899101237917585,2,5,59
litecoin,2019-04-10,True,3.327979917137405,0.6025061262303792,0.9040339788701852,1295.4593975734404,3,2.0626679559431125,0.19729328460484238,0.5375171311100959,2,5,46
litecoin,2019-05-10,True,3.240817575994471,0.6604625705115333,0.8711590064957376,1317.6324850409674,3,1.7789881252254671,0.18176612071927614,0.5344748596953385,2,5,30
litecoin,2019-06-09,True,3.1892978728570998,0.63785957457142,0.8739237695818428,1349.5043413948713,3,1.7966803566957406,0.19855269109000453,0.5475463591135233,2,5,32
litecoin,2019-07-09,True,3.1940151343609133,0.6001612718949209,0.9175067925067925,1349.6689423577836,3,2.216894213795256,0.2081889581889582,0.5507045507045507,2,5,40
litecoin,2019-08-08,True,3.136283915598559,0.540053769347946,0.9260270029653728,1422.9755093770307,3,2.325903316797623,0.2292909211398277,0.567443821916983,2,4,56
litecoin,2019-09-07,True,3.035958028147183,0.5872344429174909,0.9165446860676809,1458.9524120173844,3,2.2263675927777764,0.23755721652471173,0.5690364447534619,2,4,36
litecoin,2019-10-07,True,3.0318376400133085,0.6612568018901875,0.9060648137337144,1482.4561760538147,3,2.103182907300223,0.2528583463714045,0.5700445300276809,2,4,24
litecoin,2019-11-06,True,3.05482078039087,0.5595492340195974,0.9095117910823164,1531.939685721971,3,2.116666093553394,0.25918611609814485,0.582525433871933,2,4,44
litecoin,2019-12-06,True,2.9342996834241077,0.5513602647587464,0.9405783367845372,1668.1484841354586,3,2.540809426020025,0.2477453264050648,0.6270083019769456,2,4,40
litecoin,2020-01-05,True,3.0741418583313593,0.544688198097773,0.9389547779025059,1505.514210503128,3,2.523127588413837,0.22372167179136773,0.5759025167976313,2,4,50
litecoin,2020-02-04,True,3.03801933211189,0.5231330567678627,0.942117960077401,1556.3362112601967,3,2.5763366925842575,0.2514321723189734,0.5792850595783685,2,4,56
litecoin,2020-03-05,True,3.0455251441535736,0.5612562751411072,0.937785873449005,1540.1070421671204,3,2.5041233498467883,0.23535752784764644,0.5808480057491915,2,4,43
litecoin,2020-04-04,True,2.9708479822713447,0.5378500333491475,0.9296414646494533,1617.20623908056,3,2.3951123934699234,0.25733672603901614,0.5818490245971162,2,4,46
litecoin,2020-05-04,True,3.037626277352019,0.5875571263615197,0.9266304036644718,1525.774087129723,3,2.3371291667489658,0.21683366733466933,0.5901517320354995,2,4,36
litecoin,2020-06-03,True,3.0757338471451536,0.5668234017663614,0.910397381998253,1435.9603515937126,3,2.1447298747146046,0.20999943442113003,0.5746846897799898,2,4,43
litecoin,2020-07-03,True,3.0356009186943154,0.6127332726662306,0.9828496628371051,1438.2798845965874,3,3.809384787540128,0.22318625492322622,0.553227923968263,2,4,31
litecoin,2020-08-02,True,3.308109988226775,0.3943852135362697,0.9633614000102919,1339.8740670627506,3,3.576289801812252,0.2145384927771654,0.5103556303301039,2,5,335
litecoin,2020-09-01,True,3.1053267156771605,0.6459532874157013,0.9806522194033398,1351.2414084413545,3,3.6968763222577596,0.206544787666915,0.512006418705943,2,5,28
litecoin,2020-10-01,True,3.088301371352832,0.6925325098485421,0.8384293745657793,1358.5647418128112,3,1.5729246784316802,0.1982291605988233,0.5264752140735132,2,5,22
litecoin,2020-10-31,True,3.185614743650601,0.6626543692528368,0.8582247237464768,1327.9790949615108,3,1.6837204201990172,0.2028264693394796,0.529690058834233,2,5,28
litecoin,2020-11-30,True,3.3772080550307577,0.6532412083518778,0.885472436745487,1114.1273597709157,4,1.9217776355324072,0.1607889680117554,0.43704080479258506,3,5,36
litecoin,2020-12-30,True,3.3935913227544945,0.6076300999901603,0.9034553446086407,1095.6401745779478,4,2.1020890389135345,0.15828110000564685,0.42165000847026934,3,6,48
litecoin,2021-01-29,True,3.3669514616581835,0.5965693221875971,0.9075827459750148,1145.0092857437426,4,2.1321152059240287,0.1775911986103069,0.4415170816444702,3,5,50
litecoin,2021-02-28,True,3.333277293051693,0.6263288856258477,0.9147632075671778,1149.3930290322974,4,2.222147735449986,0.16950922380786634,0.43990022044320687,3,5,40
litecoin,2021-03-30,True,3.352990714817152,0.5881986093365017,0.9027805204102752,1136.7881903693967,4,2.118535196071137,0.13918209609505683,0.40629866758954836,3,5,52
litecoin,2021-04-29,True,3.1785152913906733,0.6196802322839692,0.8922615295186789,1216.9201214943068,4,2.045316329455244,0.14894836380308327,0.4350392572640266,3,5,35
litecoin,2021-05-29,True,3.2235393897617683,0.733904014551486,0.8487708799977437,1224.0059747603034,4,1.6574330586733301,0.16883565587930438,0.46671657261315214,2,5,21
litecoin,2021-06-28,True,3.1778784364330335,0.6355756872866067,0.827578201368524,1352.4605804043642,3,1.486141975738133,0.1951368523949169,0.5527248289345064,2,5,32
litecoin,2021-07-28,True,2.849859168185208,0.6215665161355107,0.8522897478274466,1641.6459624354693,3,1.6881897987091576,0.20539123496894057,0.5892175300621189,2,4,24
litecoin,2021-08-27,True,2.741608001036672,0.6343483604643643,0.8362176060017786,1717.0239403511368,3,1.596169705347324,0.21405732556811694,0.6144227475162727,2,4,20
litecoin,2021-09-26,True,2.703026495916445,0.6061369984057365,0.8197163997526974,1763.803333131511,3,1.493700635363161,0.2194331983805668,0.6417004048582996,2,4,22
litecoin,2021-10-26,True,2.7576713104834623,0.6894178276208656,0.780444540978859,1761.707775146774,3,1.2665817365752845,0.24013900955690703,0.656935997683174,2,4,16
litecoin,2021-11-25,True,2.82163074882423,0.6903134923573039,0.7451174397959577,1780.7290999659165,3,1.088717039594662,0.2619762207087614,0.678113817384278,2,3,17
litecoin,2021-12-25,True,2.760997496075758,0.6499634203592028,0.8026074719205544,1840.350638679025,2,1.344318908083502,0.2650442986998044,0.6791508457024508,2,3,19
litecoin,2022-01-24,True,2.735744537341024,0.6228476391877616,0.8427029731275014,1851.0775249828298,2,1.5694622900095248,0.26758147512864494,0.6818181818181818,2,3,21
litecoin,2022-02-23,True,2.7309027326811126,0.5880678946721628,0.8716379644678918,1892.5338209399952,2,1.770644116588282,0.2746218681445561,0.6920101604895509,2,3,25
litecoin,2022-03-25,True,2.7646196962729443,0.5690882074355141,0.8994790605952353,1860.8679292213792,2,2.0155372849322415,0.28452239060105566,0.667177478858051,2,3,29
litecoin,2022-04-24,True,2.90420270354713,0.5708548237442003,0.9020334309839738,1702.3378910132305,3,2.0474030948081565,0.26537997587454765,0.6319719685220289,2,4,34
litecoin,2022-05-24,True,2.878067973322097,0.5756135946644194,0.9146827399705665,1686.017120997944,3,2.1947300408583374,0.2578458301677284,0.6122961837414529,2,4,32
litecoin,2022-06-23,True,2.9594253110524056,0.5724309946907901,0.9276689938718052,1618.5556152980598,3,2.3554019368305372,0.26254506767539454,0.5919380578048348,2,4,36
litecoin,2022-07-23,True,2.915863820216574,0.5220919244918945,0.944642562527033,1703.9672721701907,3,2.6232681132615046,0.28740362877514347,0.610515332444496,2,4,48
litecoin,2022-08-22,True,2.826127223299181,0.49577354783795113,0.9468625939573243,1795.1051417837364,2,2.67580687149611,0.30564479118861865,0.6232216613125287,2,4,52
litecoin,2022-09-21,True,2.7708844558606027,0.5593004964400012,0.9406405765214366,1820.3036431151486,3,2.5680056214949842,0.3095510110819148,0.6247001028218896,2,4,31
litecoin,2022-10-21,True,2.7839207655331473,0.5427504694781435,0.9272616947806107,1809.85195312677,3,2.360792611616804,0.3065153859377686,0.6261532290413157,2,4,35
litecoin,2022-11-20,True,2.7991382354122085,0.5373189927911486,0.9269216464170592,1783.9562642033507,3,2.3638503173306553,0.30344036697247706,0.6149082568807339,2,4,37
litecoin,2022-12-20,True,2.782120184946482,0.546858084620963,0.9249731019395858,1810.589732381372,3,2.334261114866747,0.3078121393953381,0.622663281790907,2,4,34
litecoin,2023-01-19,True,2.914267930966104,0.5828535861932208,0.9103411388619924,1708.0696863909836,3,2.1388664836142537,0.2945833570655579,0.6027225608019593,2,4,32
litecoin,2023-02-18,True,2.796159208071944,0.5408510195586724,0.9300748436748437,1991.700838523349,2,2.3793382420645144,0.35365079365079366,0.6666666666666666,1,3,36
litecoin,2023-03-20,True,2.8471595793884616,0.5125779162806154,0.9301749624676567,1926.219604690392,2,2.383208191632246,0.34573202576452156,0.6565310741020136,1,4,47
litecoin,2023-04-19,True,2.770891770974358,0.5541783541948716,0.931155991536834,2039.9573933777265,2,2.396852294848681,0.3653779572994807,0.6773225620311598,1,3,32
litecoin,2023-05-19,True,2.7672953215377154,0.5534590643075431,0.9200938560418703,2073.699104967428,2,2.240740133459077,0.36383504917467074,0.6928739863116121,1,3,32
litecoin,2023-06-18,True,2.919481463288297,0.5604199247757002,0.9327679642295317,1907.8635789142943,2,2.419020911515006,0.3468491884710911,0.6508981690059493,1,4,37
litecoin,2023-07-18,True,2.93262817696158,0.5072557879595556,0.9898799748975032,1908.6068640080912,2,4.314646257164446,0.34564339296018465,0.6633583381419503,1,3,55
litecoin,2023-08-17,True,3.220418154072658,0.35704703805989335,0.9628180922052703,1855.3381265921394,2,4.097497141803002,0.3441890166028097,0.6608034366655057,1,3,519
litecoin,2023-09-16,True,2.8480941826617836,0.5804274880737549,0.9898423031108787,1929.7423305883808,2,4.30061356856074,0.3423324890628598,0.6680290122035459,1,3,30
litecoin,2023-10-16,True,2.900654503988302,0.6246219489688838,0.8531851126945779,1836.6398466359267,3,1.627005668508387,0.331260894828588,0.6457873329459617,1,4,25
litecoin,2023-11-15,True,2.930795648378344,0.623515207963863,0.8543320813674822,1791.942905916782,3,1.6320889056588406,0.32061506684261865,0.6430087784726605,2,4,26
litecoin,2023-12-15,True,2.848225388740643,0.5862981744056511,0.8830533885599573,1878.8460270652192,2,1.8544019986842655,0.3315020455873758,0.6638223261250731,1,3,29
