ledger,date,no_clustering,exclude_contract_addresses,top_limit_type,top_limit_value,exclude_below_fees,exclude_below_usd_cent,hhi,shannon_entropy,gini,total_entities,tau=0.33,tau=0.5,tau=0.66,mpr,theil
dogecoin,2015-12-01,True,False,percentage,0.5,False,False,351.2038900318075,10.58216746891281,0.9853240358210964,780700,23,177,866,0.1782514672888669,6.2329466868134995
dogecoin,2016-01-01,True,False,percentage,0.5,False,False,347.9611356335776,10.626259573349351,0.9853846609816374,788746,24,186,922,0.1774924557456288,6.212637758337398
dogecoin,2016-02-01,True,False,percentage,0.5,False,False,287.5328551774267,10.355377645298224,0.9860339035521166,793364,12,135,720,0.1287163472873269,6.406236593212911
dogecoin,2016-03-01,True,False,percentage,0.5,False,False,290.78687942684905,10.158725520097068,0.9865372923404114,791655,9,102,592,0.1282117899253439,6.540389017506282
dogecoin,2016-04-01,True,False,percentage,0.5,False,False,377.55613389033545,9.912859470957306,0.98667723296956,793957,6,87,549,0.1350387769085142,6.713713989023695
dogecoin,2016-05-01,True,False,percentage,0.5,False,False,330.50057626566206,10.010964031119247,0.9868187466256478,803914,8,83,555,0.1344920176894599,6.658176084411411
dogecoin,2016-06-01,True,False,percentage,0.5,False,False,276.67931820250936,10.1418636262167,0.9869661850762363,809577,12,86,540,0.1339331806004407,6.574462989869938
dogecoin,2016-07-01,True,False,percentage,0.5,False,False,278.19427211684126,10.101307402249708,0.9870169587090112,811512,9,80,558,0.1333951543931637,6.604961707435397
dogecoin,2016-08-01,True,False,percentage,0.5,False,False,249.7584350931893,10.259315425673533,0.9869842929256132,822447,12,95,589,0.1328442604954168,6.508823760086895
dogecoin,2016-09-01,True,False,percentage,0.5,False,False,272.9465577188871,10.073622085529008,0.9873763626717574,828953,10,77,463,0.1409548257919266,6.645415991074089
dogecoin,2016-10-01,True,False,percentage,0.5,False,False,292.8166264138789,9.966639329999271,0.9875781375697442,830943,10,70,422,0.1478320188010053,6.721968528186865
dogecoin,2016-11-01,True,False,percentage,0.5,False,False,328.4737010289192,9.87073928231412,0.9876306433331092,835022,8,66,401,0.1596721924482052,6.793338247199408
dogecoin,2016-12-01,True,False,percentage,0.5,False,False,309.2392328692097,9.919380603341471,0.9876967676073448,836600,9,69,404,0.1537494015108169,6.761510639879629
dogecoin,2017-01-01,True,False,percentage,0.5,False,False,286.07872452021235,9.96320782812822,0.9877883465191408,838260,11,67,365,0.1526105106551147,6.733114178474084
dogecoin,2017-02-01,True,False,percentage,0.5,False,False,281.5936376880929,9.955330576389075,0.9878298312456338,825521,11,68,352,0.1512589135605342,6.723260660569606
dogecoin,2017-03-01,True,False,percentage,0.5,False,False,268.1564811150563,9.962893863523863,0.987895843550508,830862,12,68,335,0.1466776696918968,6.724467203348708
dogecoin,2017-04-01,True,False,percentage,0.5,False,False,253.9959996056197,10.065090293868243,0.9878505959544251,837974,13,78,370,0.1423483458429931,6.662153393433533
dogecoin,2017-05-01,True,False,percentage,0.5,False,False,244.98216568149695,10.052141571049855,0.9875992228731204,841144,13,74,355,0.1371999628352433,6.674904560470496
dogecoin,2017-06-01,True,False,percentage,0.5,False,False,162.43733166834764,10.40201224967714,0.9870494312124588,851059,18,97,456,0.1025987438815401,6.4441112723309075
dogecoin,2017-07-01,True,False,percentage,0.5,False,False,177.73059647510686,10.389072430330566,0.986732930913222,863520,16,99,468,0.1097170302068255,6.467616074130972
dogecoin,2017-08-01,True,False,percentage,0.5,False,False,172.24480720341927,10.363916150005592,0.986729201885985,873170,14,92,464,0.1055930205380182,6.496166287749726
dogecoin,2017-09-01,True,False,percentage,0.5,False,False,175.28342044939313,10.316056002044412,0.9867821558877288,889058,14,86,437,0.1066575085152159,6.547372621888881
dogecoin,2017-10-01,True,False,percentage,0.5,False,False,91.13008877082272,10.777968642778756,0.9851389891077572,901160,21,111,559,0.0500969863022154,6.240719524389222
dogecoin,2017-11-01,True,False,percentage,0.5,False,False,84.34664158435541,10.875634815206658,0.9848236254507275,916561,23,115,632,0.0458120495845122,6.189968292643652
dogecoin,2017-12-01,True,False,percentage,0.5,False,False,83.80585429165973,10.9119617617856,0.9848350298182936,927978,24,121,669,0.0456395690296004,6.177167775037025
dogecoin,2018-01-01,True,False,percentage,0.5,False,False,84.52337535563991,10.983959815221075,0.9811704954230616,980026,21,107,707,0.045463347741037,6.181833603605029
dogecoin,2018-02-01,True,False,percentage,0.5,False,False,85.53635698632262,11.19114403489366,0.9744914350623212,1017234,20,100,904,0.0452879524989132,6.075487802028167
dogecoin,2018-03-01,True,False,percentage,0.5,False,False,94.89981242382731,11.08927181059501,0.9764511872313836,1037376,19,96,824,0.045544439457493,6.1657075158872106
dogecoin,2018-04-01,True,False,percentage,0.5,False,False,106.2127944545886,11.074405199127858,0.9757776084687532,1069485,18,90,851,0.0609008836925699,6.20649504202634
dogecoin,2018-05-01,True,False,percentage,0.5,False,False,78.44184769881689,11.200902811692435,0.9764247734962272,1096646,22,104,815,0.0447942439170382,6.143892785261792
dogecoin,2018-06-01,True,False,percentage,0.5,False,False,75.43431627563284,11.253012624841595,0.9762163119440476,1137280,22,111,819,0.0446315831094408,6.144156030773602
dogecoin,2018-07-01,True,False,percentage,0.5,False,False,73.06138905403091,11.330658527271652,0.9763781524403672,1167453,23,123,874,0.0444687912138912,6.116520998675041
dogecoin,2018-08-01,True,False,percentage,0.5,False,False,76.85764544350673,11.233971675323629,0.9771992377847486,1188862,22,111,815,0.0443016777430217,6.201711311782099
dogecoin,2018-09-01,True,False,percentage,0.5,False,False,82.963722110567,11.00972561169497,0.9784608868381954,1250733,20,81,602,0.0441356600868236,6.407880070923731
dogecoin,2018-10-01,True,False,percentage,0.5,False,False,172.80642511317572,9.637512647722652,0.9840420980838364,1149434,9,24,148,0.0699105033670213,7.274565485862778
dogecoin,2018-11-01,True,False,percentage,0.5,False,False,174.14825611668957,9.703455229532716,0.9838611238714682,1197237,8,25,176,0.0674561668413481,7.269604325818355
dogecoin,2018-12-01,True,False,percentage,0.5,False,False,193.17855092501904,9.93029994183573,0.9834555296959124,1245263,9,37,240,0.0934602458633234,7.151697903808165
dogecoin,2019-01-01,True,False,percentage,0.5,False,False,187.04045002477844,9.918953526271896,0.9841631924994227,1253917,9,36,233,0.0844738054369135,7.166488138941769
dogecoin,2019-02-01,True,False,percentage,0.5,False,False,198.189839391958,9.834190036612847,0.9844331878792586,1355906,8,30,227,0.0798580747424019,7.3034393265726285
