ledger,date,clustering,entropy=1,entropy_percentage=1,gini,hhi,nakamoto_coefficient,theil_index,concentration_ratio=1,concentration_ratio=3,tau_index=0.33,tau_index=0.66,total_entities
zcash,2018-01-15,False,1.8928019992535425,0.41282823991599255,0.9021899453921072,4211.521573381172,1,2.1219968353443255,0.6203606748109366,0.8672484002326935,1,2,24
zcash,2018-02-14,False,2.1133488948032495,0.45508491401103657,0.9099529882224539,3724.0208742497125,1,2.1986998181572974,0.5798104320521021,0.8055474792114904,1,2,25
zcash,2018-03-16,False,2.300448948827267,0.4643435190495354,0.9004977876106195,3383.1399121921163,1,2.0943297512122268,0.5482650209594784,0.787435957149511,1,2,31
zcash,2018-04-15,False,2.324981475443143,0.47381970927248984,0.9128758807480726,3397.2638632935755,1,2.2385932471525423,0.5517221317198046,0.7826390505003491,1,2,30
zcash,2018-05-15,False,2.258378301867063,0.4558515973887003,0.9337528404125153,3513.2728298652964,1,2.512148891328808,0.5626056050806969,0.7899551360484763,1,2,31
zcash,2018-06-14,False,3.2515044018898096,0.6069011367667716,0.8716102611195629,1934.8389910978835,3,1.8571027554251378,0.3947934220466035,0.5867859840780987,1,4,41
zcash,2018-07-14,False,3.4949111391715872,0.6813644572985915,0.8921699785021208,1328.2810564029526,3,1.9595388322495495,0.2688977979199349,0.5429667073383302,2,5,35
zcash,2018-08-13,False,3.6791840262552746,0.63076519826718,0.9344280326838467,1074.4962817739327,4,2.4469962392040827,0.19244186046511627,0.48953488372093024,2,6,57
zcash,2018-09-12,False,3.555662070772872,0.5194167319375974,0.9568396639789979,1214.943294215169,3,2.9013788756416887,0.18063055216861174,0.5180282180804738,2,5,115
zcash,2018-10-12,False,3.3801563818081686,0.5087642304796446,0.9579315364331651,1359.6776509944084,3,2.930053692661699,0.20561889250814333,0.5481619357840857,2,4,100
zcash,2018-11-11,False,3.2386779171135047,0.6365998176642288,0.9360680250367333,1427.2579614900885,3,2.4736184043061127,0.20582253472020454,0.5760939043523737,2,4,34
zcash,2018-12-11,False,3.349549520071236,0.6967551958151638,0.8367498985178659,1330.3240942739394,3,1.5284167957267623,0.21265704979060027,0.5477547696603071,2,4,28
zcash,2019-01-10,False,3.257479555454435,0.6402954983851733,0.8502784656400915,1507.722006522433,3,1.6339075285157207,0.24476987447698745,0.6019293351929336,2,4,34
zcash,2019-02-09,False,3.0386430255596975,0.5790177203811641,0.9037011954018124,1682.5850849345047,3,2.083427896131582,0.3014782912350134,0.5854964497730183,2,4,38
zcash,2019-03-11,False,3.105648907655194,0.5591140929750726,0.901354040110577,1625.010255445851,3,2.036982957876152,0.2997094712376525,0.5839628123184195,2,4,47
zcash,2019-04-10,False,2.86063118598245,0.5622903351328257,0.9148317202710509,2028.8841982830036,2,2.206816300840835,0.3622152487215249,0.6652138540213854,1,3,34
zcash,2019-05-10,False,2.913915424433913,0.5475300252991459,0.8846488372093023,1958.1878718226078,2,1.8922507445916434,0.34244186046511627,0.6948255813953489,1,3,40
zcash,2019-06-09,False,2.974539996293594,0.6061965186172471,0.8797114937180084,1730.5348581623023,3,1.830026286216932,0.2888552815262913,0.6557701256398325,2,4,30
zcash,2019-07-09,False,3.072052235469411,0.6090032148122703,0.8379279033462903,1635.2051394454584,3,1.5341773005811479,0.2787695528289818,0.6356922719078909,2,4,33
zcash,2019-08-08,False,3.111921710298258,0.6223843420596517,0.8285122134018569,1591.8590131600229,3,1.480566400109864,0.27451322290031965,0.6136006974716652,2,4,32
zcash,2019-09-07,False,3.3033117930648035,0.6606623586129607,0.7866869336257092,1463.2422392840353,3,1.2656668056161269,0.2722251293679865,0.5681144252572824,2,5,32
zcash,2019-10-07,False,3.0189663602166252,0.6152503915450012,0.8151455271064709,1727.9541240618075,3,1.403919540677007,0.30570731140299895,0.6475648029757062,2,4,30
zcash,2019-11-06,False,3.0174715748049614,0.614945761681641,0.8612668457909324,1706.4294495366687,3,1.6926377194224231,0.2959041191528974,0.6478356993251105,2,4,30
zcash,2019-12-06,False,2.8732145751634537,0.5398822614540162,0.8915618455343852,1926.6803136358008,2,1.940265050806038,0.3441374809658473,0.6771807700674353,1,3,40
zcash,2020-01-05,False,2.9912127915022575,0.5831639201074625,0.89275279405596,1748.47894158771,3,1.9520009778505152,0.3246794778614414,0.6131348664127686,2,4,35
zcash,2020-02-04,False,3.285195860613016,0.6512567778964158,0.8387532642191027,1265.3209193290425,4,1.5515171481179793,0.18541775684632827,0.499476713762428,2,5,33
zcash,2020-03-05,False,3.4522120118201016,0.6968258412736406,0.7939135364577277,1151.076796509237,4,1.295988431425656,0.17722991045470404,0.47816606582160714,2,5,31
zcash,2020-04-04,False,3.1711717977553677,0.6596500256731763,0.8044860931113548,1459.8218737583798,3,1.3572592708040665,0.25340195394277737,0.5672830890904862,2,4,28
zcash,2020-05-04,False,3.206481260075223,0.6600440107302273,0.7928094314648937,1461.704776847684,3,1.30379707967672,0.27969649398220825,0.5455259026687598,2,5,29
zcash,2020-06-03,False,3.0636655311391316,0.6127331062278263,0.8176098957013678,1624.8451999652589,3,1.4317769364016373,0.28706422818596805,0.5984938795685169,2,4,32
zcash,2020-07-03,False,3.220743655852623,0.6629798797243022,0.7934436381427462,1428.4403679252923,3,1.2939111402555838,0.23963240853835863,0.5774443087302972,2,4,29
zcash,2020-08-02,False,3.0022831511518513,0.6387238920573117,0.8156806548500359,1683.868367384832,2,1.4154834600029464,0.2676535597952536,0.6310784085621219,2,4,26
zcash,2020-09-01,False,3.1769819730050086,0.6539716759269827,0.7806393475058395,1467.0772661041565,3,1.2318711072069515,0.25365541699369204,0.5801284846370744,2,4,29
zcash,2020-10-01,False,3.019789501471574,0.6281602982163568,0.7962769203941058,1693.376028536735,2,1.3080388028326106,0.2860755078908362,0.6373121748481414,2,4,28
zcash,2020-10-31,False,3.04939340826904,0.6487464133408779,0.847700479097875,1610.4765998340247,3,1.59989362334454,0.2751824180935492,0.6128666531003808,2,4,26
zcash,2020-11-30,False,2.9866568125751356,0.5733148188407954,0.8457785825180861,1575.7638968107876,3,1.5933688971930393,0.24460996828537346,0.5979516424685036,2,4,37
zcash,2020-12-30,False,3.000886438760172,0.6729302510702424,0.8545881753143478,1542.681408872894,3,1.6576136440761804,0.2267252414756197,0.5960374723612243,2,4,22
zcash,2021-01-29,False,2.8966438383305637,0.6237582991283549,0.8232436383386368,1610.9851194108128,3,1.4887070518413137,0.24434810439640373,0.5783700427711018,2,4,25
zcash,2021-02-28,False,2.980664648732768,0.6074446924495015,0.8397486808892104,1592.352202058602,3,1.5448786151804073,0.25513529240616817,0.6121617689845795,2,4,30
zcash,2021-03-30,False,3.112086351289991,0.6406131177563957,0.8285960932692926,1495.001227151291,3,1.4804522796706407,0.22849415459780142,0.5793055313208864,2,4,29
zcash,2021-04-29,False,3.164006540243415,0.6654219555780855,0.8049267964183869,1452.3095961816312,3,1.362225848846465,0.23383576791014374,0.6107780946284118,2,4,27
zcash,2021-05-29,False,2.9469679988991455,0.6514706833965608,0.7960660571391843,1598.7090380985799,3,1.3246132703491473,0.22276910531220875,0.6213012581547064,2,4,23
zcash,2021-06-28,False,3.1335983933831066,0.6927280810617048,0.7407918762642989,1383.0526466094484,3,1.0860516466408077,0.21672096811729114,0.5707179427507564,2,4,23
zcash,2021-07-28,False,3.056208235483265,0.7071400005702584,0.7456263454936871,1500.3382494185232,3,1.10047370323889,0.22487926921510443,0.6095013673125036,2,4,20
zcash,2021-08-27,False,3.1684044261915165,0.7104951251970788,0.7371233272359681,1446.8391391492794,3,1.0619259431331813,0.27479116337282067,0.5521727741071688,2,5,22
zcash,2021-09-26,False,3.248737277410058,0.7085635437365241,0.7436656740255203,1358.252951801976,3,1.080351425958429,0.25751135437288925,0.5368289274484687,2,5,24
zcash,2021-10-26,False,3.3222381919255164,0.7154050547992273,0.7203464994951013,1270.5420032313873,3,0.9930368301225866,0.20577879942968547,0.514039631041406,2,5,25
zcash,2021-11-25,False,3.3756241658211774,0.726901098542617,0.7079702066469552,1187.714731245632,3,0.9560324928353624,0.19822597062672678,0.5011487567253162,2,5,25
zcash,2021-12-25,False,3.3496564668505004,0.7305744520971856,0.7351099913948558,1231.8296703885508,3,1.0454908941446621,0.2003083008550986,0.5119539293816532,2,5,24
zcash,2022-01-24,False,3.0732998155559166,0.6702998803310879,0.7715316273696633,1473.961444230537,3,1.2019554080072201,0.20905811856419804,0.5663796614113678,2,4,24
zcash,2022-02-23,False,2.996743929141181,0.6822694356286568,0.7598569060291424,1611.1504410605282,3,1.1416912195238582,0.2731582468080156,0.5949451763953116,2,4,21
zcash,2022-03-25,False,2.853907359359119,0.6497497982633551,0.7527003092865262,1910.8102068189487,2,1.1128646136392637,0.34937481826112243,0.6418144809537656,1,4,21
zcash,2022-04-24,False,2.7914078583374717,0.6458709624622343,0.7468757704955273,2031.9950515687954,2,1.109665950923929,0.3761417185409273,0.6445982896038164,1,4,20
zcash,2022-05-24,False,2.775244613539711,0.6533173187999989,0.7291975577845617,2071.48609842373,2,1.0720792943147663,0.38770170082860883,0.6140427387701701,1,4,19
