ledger,date,clustering,entropy=1,entropy_percentage=1,gini,hhi,nakamoto_coefficient,theil_index,concentration_ratio=1,concentration_ratio=3,tau_index=0.33,tau_index=0.66,total_entities
bitcoin_cash,2018-01-15,False,3.32424241051094,0.7250315373327653,0.7706486120136109,1242.4415466404362,3,1.1923183071230268,0.19621858427484437,0.5185612174314042,2,5,24
bitcoin_cash,2018-02-14,False,3.275149044293337,0.7143240634526886,0.8255354138604435,1224.6598620959526,4,1.491039789728038,0.21284019539427773,0.4763898581065364,2,5,24
bitcoin_cash,2018-03-16,False,3.2418965846984844,0.6897007044227289,0.8633983316228521,1281.8738043844992,3,1.7231804362014518,0.20223152022315202,0.5053463505346351,2,5,26
bitcoin_cash,2018-04-15,False,3.384744313208493,0.6403948409317284,0.861618126104796,1284.8450247370743,3,1.6969252902177743,0.22745008033050265,0.5324764746385128,2,5,39
bitcoin_cash,2018-05-15,False,3.592270443506444,0.6948399527080702,0.8746699412734064,1132.3919852595543,3,1.8004873114230764,0.19112865768694845,0.5160241523455643,2,5,36
bitcoin_cash,2018-06-14,False,3.5943328299526245,0.6583712519967032,0.8925528854664543,1165.6237907850907,3,1.939415131767599,0.21445167286245354,0.5190520446096655,2,5,44
bitcoin_cash,2018-07-14,False,3.270017400901648,0.573643010467269,0.9374494404581596,1579.8789769294901,3,2.5125201512945923,0.2732544653212712,0.6316399907214103,2,4,52
bitcoin_cash,2018-08-13,False,3.92486239257791,0.6340829784823602,0.9163899333755582,1184.569038491073,4,2.2562264409194355,0.2824924436177633,0.47012322715647525,2,6,73
bitcoin_cash,2018-09-12,False,4.3421104282699945,0.6949681184564205,0.9144104507919317,661.516816535409,6,2.1720619492568107,0.1346153846153846,0.32715477293790546,4,9,76
bitcoin_cash,2018-10-12,False,4.5040881514385465,0.6871656260004381,0.9082066838869867,601.2673865776125,6,2.103750670550097,0.10567970204841713,0.2986499068901304,4,9,94
bitcoin_cash,2018-11-11,False,4.1844294819177135,0.658182501516019,0.9293733200446981,745.8064014894545,5,2.3725740609205723,0.12697290930506477,0.34393404004711425,3,8,82
bitcoin_cash,2018-12-11,False,3.3679630565933576,0.551354599694888,0.9484997852753093,1431.0099653602883,3,2.7344101053124774,0.2279189000233046,0.5767886273595898,2,4,69
bitcoin_cash,2019-01-10,False,3.2696576479108876,0.6102894839084196,0.9400148163422728,1484.6681597879613,3,2.5376670646875636,0.27393431167016075,0.5711623573258794,2,4,41
bitcoin_cash,2019-02-09,False,3.5284144191571096,0.6220292390716206,0.9239630962804424,1200.4879032120275,3,2.2904879419086903,0.21072088724584104,0.5330406654343808,2,5,51
bitcoin_cash,2019-03-11,False,3.504156635911695,0.5862460317668844,0.9215749113447324,1295.0757735679576,3,2.280633908889725,0.25877702859800045,0.5363868867705185,2,5,63
bitcoin_cash,2019-04-10,False,3.3790935379492772,0.6486464703271816,0.9350253514634709,1295.2723390085914,3,2.4452825841041723,0.2230928785434432,0.5314588614888223,2,5,37
bitcoin_cash,2019-05-10,False,3.567846931573705,0.6090574439454984,0.9430594243268338,1172.160106351338,3,2.60213077394407,0.20821727019498606,0.5111420612813371,2,6,58
bitcoin_cash,2019-06-09,False,3.87365656535089,0.5856124692751401,0.9407475262235513,982.0513939079411,4,2.603252903964035,0.2010655547834144,0.43201297197127636,2,6,98
bitcoin_cash,2019-07-09,False,3.5332470415247714,0.5690109633614889,0.9574524304483333,1144.3232105062266,4,2.940011504761832,0.23100162677201952,0.4617708575412503,2,6,74
bitcoin_cash,2019-08-08,False,3.521178856268323,0.5538576568010076,0.9511481221915323,1209.0453246650382,4,2.8115782315769473,0.21954608615099583,0.49143121815655394,2,6,82
bitcoin_cash,2019-09-07,False,4.008550105545134,0.6518235673189757,0.928735897456303,775.7270895183469,5,2.3805400954226457,0.13039464574198015,0.33856450496192014,3,8,71
bitcoin_cash,2019-10-07,False,3.380511163101132,0.5722996064315761,0.9503894494600814,1497.653691214878,3,2.7807721978482824,0.3231877323420074,0.5169609665427509,2,5,60
bitcoin_cash,2019-11-06,False,3.8372980841977946,0.6141713513706947,0.9343760834200069,1028.0952406586919,5,2.4992429511847623,0.24292343387470997,0.4155452436194896,3,7,76
bitcoin_cash,2019-12-06,False,3.6186189400087434,0.5757179594886391,0.9517135195000214,1168.4105305457438,4,2.795069392271202,0.2267778549918925,0.48737549223998144,2,6,78
bitcoin_cash,2020-01-05,False,3.6013823156078684,0.5589653731913509,0.9510957590234986,1397.6565459703165,3,2.821831995662188,0.30572219658514077,0.5159206275957545,2,5,87
bitcoin_cash,2020-02-04,False,3.597750008637659,0.5674818815903677,0.952499377713859,1334.2580106251442,3,2.8485639771180957,0.2277456647398844,0.563699421965318,2,5,81
bitcoin_cash,2020-03-05,False,3.380400677094303,0.5317141998427698,0.9601725937180645,1519.0613603699,3,3.027522829636814,0.25691699604743085,0.5845152290165078,2,4,82
bitcoin_cash,2020-04-04,False,3.546313489330261,0.5436161276950183,0.9678424255094058,1197.9587493108286,3,3.235614942291722,0.1942615239887112,0.518579492003763,2,5,92
bitcoin_cash,2020-05-04,False,3.88982249934199,0.531256582819778,0.9576330065478282,1143.7017199652619,4,3.1502192767602195,0.2413230840903797,0.48590729093873747,2,5,160
bitcoin_cash,2020-06-03,False,3.4162494308762366,0.48421157651834673,0.9709946474652357,1686.86571319973,3,3.556292136313117,0.34603834603834605,0.5576345576345576,1,4,133
bitcoin_cash,2020-07-03,False,3.614851949487435,0.5215681641685974,0.9659953321195514,1273.8914081474982,3,3.2812729444378816,0.23843829886125958,0.536137578433651,2,5,122
bitcoin_cash,2020-08-02,False,3.6804037658978976,0.536659954075805,0.9562701156924147,1153.9581358256607,4,2.994115950825231,0.21804685687775457,0.4850382741823243,2,5,116
bitcoin_cash,2020-09-01,False,3.4282355081553217,0.5671760379052163,0.9546758202724707,1346.7599128442694,3,2.844084048304968,0.2486624796464294,0.5347755291928356,2,5,66
bitcoin_cash,2020-10-01,False,3.682426145796723,0.6398780418231231,0.9278202460253555,1086.6530013332174,4,2.3378858276425305,0.1923968474733426,0.47844228094575797,2,5,54
bitcoin_cash,2020-10-31,False,3.5925042354846384,0.5922274009976329,0.9383510415808207,1278.6739306142376,3,2.5271456548390816,0.2587461845503639,0.5219535102136652,2,5,67
bitcoin_cash,2020-11-30,False,3.3878290638374735,0.5328826349161714,0.9524412974356752,1445.4030752334988,3,2.8391216420227705,0.27453217708808764,0.557964399817435,2,4,82
bitcoin_cash,2020-12-30,False,3.5894019409965656,0.5727659491332455,0.9488571302600667,1170.8696848655586,4,2.73237198978015,0.19016546259613143,0.49965043113493357,2,5,77
