ledger,date,clustering,entropy=1,entropy_percentage=1,gini,hhi,nakamoto_coefficient,theil_index,concentration_ratio=1,concentration_ratio=3,tau_index=0.33,tau_index=0.66,total_entities
ethereum,2018-01-15,False,3.0638131039433607,0.4755300284594172,0.9413456246188079,1700.8688075753842,2,2.585856786551377,0.2625976579748371,0.6386875710172915,2,4,87
ethereum,2018-02-14,False,3.163903399229255,0.4936355779751859,0.9482641856349348,1580.0933819371137,3,2.7122240576986485,0.2579888992195644,0.599656270250472,2,4,85
ethereum,2018-03-16,False,3.199495078679913,0.4940745496687986,0.9481688065295214,1602.926586362058,3,2.7381060645988606,0.2781524374124674,0.5965487566862214,2,4,89
ethereum,2018-04-15,False,3.2550884657501453,0.4838179178444946,0.9477052883637924,1563.993407985492,3,2.754379901588345,0.27145503422413986,0.5895418709196467,2,4,106
ethereum,2018-05-15,False,3.323121776662532,0.4919581230032627,0.9594931727936119,1542.0729141546826,3,3.029306303114375,0.2719443368885447,0.5911682917385336,2,4,108
ethereum,2018-06-14,False,3.3072330608643843,0.4533797129024014,0.9717820902220241,1561.5474449906812,3,3.394576084747052,0.27084844721217854,0.6047370039987696,2,4,157
ethereum,2018-07-14,False,3.3350740857529533,0.43713700274219985,0.9773816880021762,1584.4342064917134,3,3.636337789682466,0.28234680810072643,0.6085347748727887,2,4,198
ethereum,2018-08-13,False,3.4620583536071097,0.4537811674047808,0.9740859114459492,1549.7261082022612,3,3.513787018901481,0.29202807128213215,0.6005305607497691,2,4,198
ethereum,2018-09-12,False,3.65788330083454,0.5123407788929973,0.9648553365445557,1381.4933857112137,3,3.1946482861828054,0.2706299911268855,0.5604758207630879,2,4,141
ethereum,2018-10-12,False,3.4172090628538143,0.4793201581045029,0.9626180567520985,1571.5832034636094,3,3.160800260210405,0.26532364094707217,0.6196824982886201,2,4,140
ethereum,2018-11-11,False,3.428049082827462,0.4822448179887355,0.9606294986394359,1562.846626200776,3,3.100320995348563,0.26573972902097903,0.6149038461538462,2,4,138
ethereum,2018-12-11,False,3.5045414035794717,0.5006487719399245,0.956736308929088,1519.074412596937,3,2.9957870244346942,0.282653628180909,0.5935492832536948,2,4,128
ethereum,2019-01-10,False,3.4268886270125507,0.4961550468442917,0.953422888798883,1611.6614956243716,2,2.9525379788828876,0.2741252307526869,0.6305089403597651,2,4,120
ethereum,2019-02-09,False,3.5431726090181317,0.519513143063243,0.9515563150426967,1522.3697233804205,3,2.8959180292979254,0.2911794490707349,0.5982048535979426,2,4,113
ethereum,2019-03-11,False,3.3879293952599405,0.4839899136085629,0.9601017403848587,1611.6505075913985,3,3.072201291011695,0.2755386081982841,0.623341958327659,2,4,128
ethereum,2019-04-10,False,3.4315586778804814,0.49263062673881547,0.9601335104274309,1556.3994047974386,3,3.063842488022928,0.26246498162672366,0.6163753449862005,2,4,125
ethereum,2019-05-10,False,3.4152040213132153,0.5026486586179221,0.9590747868531425,1574.9642271398748,3,3.0263885079421216,0.25359239862492916,0.6214082514653034,2,4,111
ethereum,2019-06-09,False,3.4086117940630665,0.49437300753656305,0.9594219264165997,1597.46199698861,2,3.044502116781919,0.2633729627178009,0.625379832274407,2,4,119
ethereum,2019-07-09,False,3.4548169048498214,0.4919732199786189,0.9568366994321718,1560.0887421105003,3,2.9852007565929672,0.25550157781099486,0.6163376100315562,2,4,130
ethereum,2019-08-08,False,3.4749676773848983,0.5175514759241043,0.9520341919117269,1533.387267023732,3,2.869450611114237,0.2517355808306974,0.610251445670237,2,4,105
ethereum,2019-09-07,False,3.4848619622011685,0.5245239906854942,0.9407778547118107,1540.5366486889893,3,2.653381958479898,0.2714016982092934,0.6116047766033735,2,4,100
ethereum,2019-10-07,False,3.451862052503723,0.5230163087062544,0.9379951310901234,1614.2527495687234,2,2.6246313874400995,0.2940309198040456,0.6269442512900679,2,4,97
ethereum,2019-11-06,False,3.456398383362634,0.5191181434108092,0.9422266289927735,1654.6398458453205,2,2.716194994036781,0.2960758413376603,0.6355462783277072,2,4,101
ethereum,2019-12-06,False,3.4156164941230207,0.5027093662369314,0.9506549127654502,1738.3575284863032,2,2.8951652461294652,0.3191209560176388,0.6504394616669984,2,4,111
ethereum,2020-01-05,False,3.419106465695868,0.49166090703954596,0.9538822706279795,1738.6016734410732,2,2.957932162058196,0.3165184927744207,0.650744980212339,2,4,124
ethereum,2020-02-04,False,3.3882067113503913,0.4986752029899658,0.9528086353960364,1745.560696969221,2,2.898498143033664,0.3265454508215608,0.6481139176339868,2,4,111
ethereum,2020-03-05,False,3.438741396777528,0.5271263490622189,0.9408789643970823,1734.6647692968797,2,2.716312523973091,0.31539274645430104,0.6498481147759693,2,4,92
ethereum,2020-04-04,False,3.422709756990917,0.5140584323368986,0.935402257360533,1762.6746985164166,2,2.611165003775067,0.33022310285376083,0.6467924139883173,1,4,101
ethereum,2020-05-04,False,3.476493653487885,0.5303908043901319,0.9305114826521318,1690.1758167072608,2,2.524752158981028,0.3193686430166212,0.6311295790953444,2,4,94
ethereum,2020-06-03,False,3.5256693054119332,0.5530427448143677,0.921618705705861,1603.5031168725454,2,2.3845059986692836,0.3067766799441312,0.6147276395427034,2,4,83
ethereum,2020-07-03,False,3.610231146070635,0.5694505618315875,0.9193799389311638,1492.796861208077,3,2.3417655463900346,0.2904069587469303,0.5896774459830365,2,4,81
ethereum,2020-08-02,False,3.655172616286051,0.5603031964603753,0.9194402675171609,1441.4533353152858,3,2.3339618570169907,0.2801917179890226,0.5739737676192439,2,5,92
